Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
2.199998,S,2.199998,0.3084375,-1.287325,0.3799611,-0.2747801,728.5213,118.4702,10.29846,-7.518369,109.9609,128.4184,3.076253,163.369677245533,161.5929,24.02886,345.884438109313,344.4821,9.109745,83.55154,88.48518,364.9077,1.418496
2.209998,S,2.209998,0.3099024,-1.311131,0.3801036,-0.2806724,728.3854,118.4432,10.39926,-7.751496,109.9599,128.3741,3.069026,163.361597568592,161.5544,24.23195,347.515199874984,346.0976,9.352064,83.5119,88.45216,368.3687,1.510805
2.219998,S,2.219998,0.3113673,-1.333203,0.3802338,-0.2861778,728.2496,118.4161,10.50021,-7.977183,109.9589,128.3328,3.062313,163.353186121768,161.5164,24.42777,349.145866440496,347.7128,9.596342,83.47382,88.41913,371.8459,1.605547
2.229998,S,2.229998,0.3128321,-1.353534,0.3803504,-0.2912925,728.1139,118.3891,10.60129,-8.195039,109.9579,128.2946,3.056116,163.344290374471,161.4788,24.61614,350.776332654476,349.3276,9.842504,83.43732,88.38609,375.3391,1.702741
2.239998,S,2.239998,0.3142968,-1.372124,0.3804524,-0.2960126,727.9781,118.362,10.70246,-8.404672,109.9569,128.2595,3.050433,163.3349557095,161.4417,24.79688,352.406592623928,350.942,10.09047,83.40241,88.35305,378.8486,1.802406
2.249998,S,2.249998,0.3157614,-1.388968,0.3805388,-0.300336,727.8425,118.335,10.80365,-8.605725,109.9559,128.2275,3.045258,163.325232271886,161.4052,24.96984,354.036640897517,352.556,10.34017,83.36912,88.32005,382.3741,1.904559
2.259998,S,2.259998,0.3172258,-1.404075,0.3806088,-0.3042597,727.7069,118.3079,10.90485,-8.797819,109.9549,128.1985,3.040592,163.314971438199,161.3692,25.13486,355.666570652433,354.1697,10.59152,83.33744,88.28706,385.9158,2.009218
2.269998,S,2.269998,0.3186902,-1.417438,0.3806616,-0.3077838,727.5713,118.2809,11.00602,-8.980659,109.9539,128.1725,3.036432,163.304327707879,161.3339,25.29182,357.296375477029,355.7831,10.84444,83.3074,88.25414,389.4737,2.116398
2.279998,S,2.279998,0.3201545,-1.429064,0.3806965,-0.3109054,727.4358,118.2539,11.10713,-9.15385,109.9529,128.1496,3.032776,163.293153603431,161.2992,25.44056,358.925949383765,357.3961,11.09885,83.27901,88.22127,393.0476,2.226114
2.289998,S,2.289998,0.3216187,-1.438962,0.3807129,-0.3136244,727.3003,118.2268,11.20814,-9.31708,109.9519,128.1297,3.02962,163.281408936078,161.2651,25.58097,360.555284994261,359.0087,11.35466,83.25227,88.18847,396.6377,2.338382
2.299998,S,2.299998,0.3230827,-1.447132,0.3807105,-0.3159419,727.1649,118.1998,11.30901,-9.470069,109.9509,128.1127,3.026961,163.269251896013,161.2318,25.71294,362.184475280948,360.621,11.61179,83.2272,88.15575,400.2439,2.453214
2.309998,S,2.309998,0.3245466,-1.453583,0.3806885,-0.3178568,727.0295,118.1728,11.40974,-9.612479,109.9499,128.0987,3.024797,163.256441798414,161.1991,25.83633,363.813512659173,362.233,11.87015,83.2038,88.12313,403.8663,2.570623
2.319998,S,2.319998,0.3260105,-1.458328,0.380647,-0.3193704,726.8942,118.1458,11.51029,-9.744029,109.9489,128.0877,3.023125,163.243141822076,161.1672,25.95105,365.442390330408,363.8447,12.12966,83.18207,88.09061,407.5047,2.690622
2.329998,S,2.329998,0.3274742,-1.461373,0.3805857,-0.3204849,726.759,118.1188,11.61064,-9.864469,109.9479,128.0796,3.02194,163.229321923578,161.1361,26.05703,367.071100508517,365.4561,12.39023,83.16202,88.05822,411.1593,2.813222
2.339998,S,2.339998,0.3289379,-1.462734,0.3805045,-0.3212018,726.6237,118.0918,11.71077,-9.973516,109.947,128.0744,3.021239,163.214946861326,161.1058,26.15416,368.699535565188,367.0671,12.65177,83.14365,88.02596,414.83,2.938432
2.349998,S,2.349998,0.3304014,-1.462418,0.3804033,-0.3215237,726.4886,118.0648,11.81065,-10.07095,109.946,128.0721,3.021016,163.199893502882,161.0762,26.24239,370.327886798271,368.6779,12.91419,83.12698,87.99384,418.5168,3.066262
2.359998,S,2.359998,0.3318649,-1.460444,0.3802823,-0.3214526,726.3535,118.0378,11.9103,-10.15649,109.945,128.0726,3.021274,163.18442517211,161.0476,26.32161,371.956047266021,370.2884,13.17741,83.11198,87.96188,422.2196,3.19672
2.369998,S,2.369998,0.3333282,-1.456826,0.3801417,-0.3209928,726.2184,118.0108,12.00968,-10.22997,109.944,128.076,3.022002,163.168230434623,161.0197,26.39181,373.584007861442,371.8986,13.44133,83.09866,87.93009,425.9386,3.329813
2.379998,S,2.379998,0.3347915,-1.451578,0.3799817,-0.320148,726.0835,117.9839,12.10878,-10.29117,109.943,128.0822,3.023198,163.151581752573,160.9928,26.45292,375.211760268921,373.5085,13.70586,83.08702,87.89848,429.6737,3.465549
2.389998,S,2.389998,0.3362545,-1.444727,0.3798027,-0.3189215,725.9485,117.9569,12.20761,-10.3399,109.942,128.0911,3.024859,163.134162514706,160.9666,26.50488,376.839395520675,375.1182,13.97091,83.07705,87.86706,433.4249,3.603933
2.399998,S,2.399998,0.3377176,-1.436286,0.3796052,-0.3173205,725.8135,117.9299,12.30616,-10.37604,109.941,128.1028,3.026978,163.116264275389,160.9414,26.54772,378.466805543515,376.7276,14.23639,83.06874,87.83585,437.1922,3.74497
2.409998,S,2.409998,0.3391804,-1.426282,0.3793897,-0.3153482,725.6788,117.903,12.40444,-10.39941,109.94,128.1173,3.029552,163.097770785239,160.9171,26.58138,380.094080240736,378.3368,14.5022,83.06209,87.80484,440.9755,3.888663
2.419998,S,2.419998,0.3406433,-1.414733,0.3791568,-0.3130121,725.5439,117.876,12.50246,-10.40993,109.939,128.1344,3.032574,163.078580357858,160.8936,26.60588,381.721112250753,379.9457,14.76826,83.05708,87.77407,444.775,4.035015
2.429998,S,2.429998,0.342106,-1.401667,0.3789072,-0.3103173,725.4092,117.8491,12.60019,-10.40745,109.938,128.1542,3.036039,163.0588839563,160.8711,26.62121,383.347991263516,381.5544,15.03447,83.0537,87.74353,448.5905,4.184029
2.439998,S,2.439998,0.3435686,-1.387109,0.3786417,-0.3072711,725.2745,117.8221,12.69768,-10.39192,109.937,128.1767,3.039943,163.038482715046,160.8494,26.62738,384.974708427446,383.1629,15.30074,83.05195,87.71324,452.4222,4.335705
2.449998,S,2.449998,0.3450311,-1.371084,0.3783611,-0.3038806,725.14,117.7952,12.79493,-10.36326,109.936,128.2017,3.04428,163.017582123808,160.8287,26.62445,386.601255444577,384.7712,15.56699,83.0518,87.6832,456.2699,4.490044
2.459998,S,2.459998,0.3464935,-1.353625,0.3780663,-0.300153,725.0053,117.7683,12.89195,-10.32143,109.935,128.2292,3.049041,162.995984783971,160.8088,26.61242,388.227621328556,386.3793,15.83311,83.05324,87.65343,460.1337,4.647044
2.469998,S,2.469998,0.3479558,-1.334765,0.3777582,-0.2960975,724.8708,117.7413,12.98878,-10.26644,109.934,128.2593,3.054222,162.973904145156,160.7899,26.59138,389.853797775999,387.9872,16.09902,83.05624,87.62395,464.0136,4.806705
2.479998,S,2.479998,0.349418,-1.314526,0.3774379,-0.2917229,724.7363,117.7144,13.08541,-10.19829,109.933,128.2919,3.059815,162.951155607968,160.7718,26.56139,391.479775375962,389.5949,16.36463,83.06078,87.59475,467.9095,4.969023
2.489998,S,2.489998,0.3508801,-1.292949,0.3771063,-0.287036,724.6019,117.6875,13.18188,-10.11696,109.932,128.3269,3.065815,162.927847118012,160.7546,26.52248,393.105644332249,391.2025,16.62985,83.06686,87.56585,471.8215,5.133996
2.499998,S,2.499998,0.3523422,-1.270062,0.3767646,-0.282048,724.4675,117.6606,13.27823,-10.02254,109.931,128.3643,3.072212,162.903908623409,160.7382,26.47479,394.731296385567,392.8099,16.8946,83.07443,87.53725,475.7496,5.301618
2.509998,S,2.509998,0.3538041,-1.245905,0.3764138,-0.2767672,724.3332,117.6337,13.37447,-9.915049,109.93,128.404,3.079,162.879454102557,160.7227,26.41837,396.356721027331,394.4171,17.15878,83.08348,87.50896,479.6938,5.471885
2.519998,S,2.519998,0.3552658,-1.220514,0.3760552,-0.2712043,724.1989,117.6068,13.47064,-9.794617,109.929,128.4461,3.086173,162.854416112335,160.708,26.35336,397.982009245996,396.0242,17.42231,83.09398,87.48101,483.6541,5.64479
2.529998,S,2.529998,0.3567275,-1.193925,0.3756898,-0.2653696,724.0646,117.5799,13.56676,-9.661341,109.928,128.4903,3.093719,162.828822209174,160.6941,26.27987,399.607052565041,397.6311,17.68511,83.1059,87.45338,487.6304,5.820327
2.539998,S,2.539998,0.3581891,-1.166184,0.3753189,-0.2592732,723.9305,117.553,13.66289,-9.515341,109.927,128.5368,3.101631,162.80270271995,160.681,26.19802,401.231940698419,399.2379,17.94709,83.1192,87.42609,491.6227,5.998488
2.549998,S,2.549998,0.3596506,-1.137326,0.3749437,-0.2529273,723.7963,117.5261,13.75905,-9.356819,109.926,128.5854,3.1099,162.775999974812,160.6686,26.10799,402.85666473084,400.8446,18.20817,83.13387,87.39915,495.6312,6.179265
2.559998,S,2.559998,0.3611119,-1.107394,0.3745653,-0.246342,723.6624,117.4993,13.85528,-9.185902,109.925,128.6361,3.118514,162.748943709076,160.6571,26.0099,404.481215688979,402.4512,18.46827,83.14986,87.37257,499.6557,6.362647
2.569998,S,2.569998,0.3625732,-1.076436,0.3741849,-0.2395288,723.5283,117.4724,13.95163,-9.002801,109.924,128.6889,3.127469,162.721279019698,160.6462,25.90392,406.105584735763,404.0577,18.72731,83.16713,87.34635,503.6963,6.548625
2.579998,S,2.579998,0.3640344,-1.044496,0.3738038,-0.2325009,723.3943,117.4455,14.04814,-8.807782,109.923,128.7435,3.13675,162.693154504647,160.636,25.79027,407.7297626004,405.6641,18.98521,83.18565,87.3205,507.7529,6.737187
2.589998,S,2.589998,0.3654954,-1.011613,0.3734231,-0.2252696,723.2604,117.4187,14.14484,-8.601064,109.9221,128.8001,3.146345,162.66451079375,160.6264,25.6691,409.353741114572,407.2704,19.2419,83.20539,87.29501,511.8256,6.928322
2.599998,S,2.599998,0.3669564,-0.9778441,0.3730439,-0.2178462,723.1266,117.3918,14.24178,-8.382872,109.9211,128.8586,3.156249,162.635494482054,160.6175,25.54061,410.977511302402,408.8766,19.4973,83.2263,87.26991,515.9144,7.122018
2.609998,S,2.609998,0.3684173,-0.9432342,0.3726675,-0.210245,722.9927,117.365,14.339,-8.153565,109.9201,128.9187,3.166445,162.605964122822,160.6091,25.40505,412.601066077352,410.4827,19.75135,83.24834,87.2452,520.0192,7.318262
2.619998,S,2.619998,0.369878,-0.9078312,0.3722948,-0.2024778,722.8589,117.3381,14.43654,-7.91342,109.9191,128.9806,3.176926,162.576068460911,160.6013,25.26263,414.224396977418,412.0887,20.00398,83.27145,87.22088,524.1401,7.517038
2.629998,S,2.629998,0.3713385,-0.8716886,0.3719269,-0.1945574,722.7253,117.3113,14.53445,-7.662764,109.9181,129.0441,3.187674,162.545761976178,160.594,25.11358,415.847495704235,413.6946,20.25512,83.29561,87.19695,528.277,7.718334
2.639998,S,2.639998,0.3727989,-0.8348547,0.3715649,-0.1864972,722.5916,117.2844,14.63277,-7.401972,109.9171,129.1092,3.198681,162.515102542581,160.5872,24.95816,417.470453802519,415.3005,20.5047,83.32077,87.17342,532.4301,7.922133
2.649998,S,2.649998,0.3742593,-0.7973864,0.3712097,-0.1783094,722.4579,117.2576,14.73154,-7.131367,109.9161,129.1757,3.20993,162.484143276721,160.5809,24.7966,419.093165389734,416.9063,20.75267,83.34686,87.1503,536.5991,8.12842
2.659998,S,2.659998,0.3757195,-0.7593383,0.3708623,-0.1700084,722.3243,117.2308,14.83081,-6.851392,109.9151,129.2435,3.221411,162.452750061826,160.5749,24.6292,420.715721589394,418.5121,20.99896,83.37386,87.12758,540.7842,8.337178
2.669998,S,2.669998,0.3771797,-0.7207607,0.3705234,-0.1616074,722.191,117.204,14.93061,-6.562449,109.9141,129.3127,3.233107,162.421182055859,160.5694,24.45625,422.338016700085,420.1178,21.24352,83.4017,87.10526,544.9854,8.54839
2.679998,S,2.679998,0.3786396,-0.6817109,0.370194,-0.1531191,722.0575,117.1772,15.03098,-6.264938,109.9131,129.3831,3.245005,162.38919609152,160.5641,24.27799,423.960044306117,421.7234,21.4863,83.43033,87.08337,549.2026,8.762039
2.689998,S,2.689998,0.3800994,-0.6422482,0.3698748,-0.144557,721.924,117.1504,15.13196,-5.959312,109.9121,129.4546,3.257088,162.356957258913,160.5591,24.09475,425.581897856243,423.329,21.72725,83.4597,87.06189,553.4359,8.978106
2.699998,S,2.699998,0.381559,-0.602428,0.3695664,-0.1359353,721.7907,117.1236,15.23359,-5.646059,109.9111,129.5271,3.269341,162.324529373359,160.5544,23.90685,427.203471664634,424.9345,21.96632,83.48975,87.04082,557.6852,9.196574
2.709998,S,2.709998,0.3830186,-0.5623154,0.3692694,-0.1272669,721.6574,117.0968,15.33589,-5.325637,109.9101,129.6006,3.28175,162.291871930132,160.5499,23.71458,428.824859780638,426.54,22.20347,83.52042,87.02017,561.9506,9.417423
2.719998,S,2.719998,0.3844779,-0.5219679,0.3689844,-0.118567,721.5241,117.07,15.43891,-4.998619,109.9091,129.6749,3.294293,162.258957892127,160.5455,23.51833,430.446056007765,428.1455,22.43865,83.55167,86.99993,566.2321,9.640634
2.729998,S,2.729998,0.3859372,-0.4814386,0.3687119,-0.1098486,721.3909,117.0432,15.54267,-4.665493,109.9081,129.7499,3.306959,162.225943622622,160.5413,23.3184,432.066956669101,429.7509,22.67183,83.58342,86.98012,570.5295,9.866186
2.739998,S,2.739998,0.3873963,-0.4407911,0.3684523,-0.1011236,721.2578,117.0164,15.64719,-4.32673,109.9071,129.8255,3.319726,162.192690299909,160.5371,23.11511,433.687657438214,431.3563,22.90298,83.61562,86.96072,574.8431,10.09406
2.749998,S,2.749998,0.3888553,-0.4000857,0.3682057,-0.09240621,721.1248,116.9897,15.7525,-3.982901,109.9061,129.9016,3.332577,162.159363094289,160.533,22.90884,435.308054297019,432.9616,23.13207,83.64822,86.94173,579.1727,10.32423
2.759998,S,2.759998,0.3903141,-0.3593849,0.3679725,-0.08370954,720.9916,116.9629,15.85862,-3.634561,109.9051,129.9781,3.345497,162.125921916314,160.5289,22.69993,436.928242770463,434.5669,23.35907,83.68114,86.92316,583.5183,10.55669
2.769998,S,2.769998,0.3917727,-0.318748,0.3677528,-0.07504702,720.8586,116.9361,15.96557,-3.282284,109.9041,130.0549,3.358463,162.092329203613,160.5247,22.48875,438.548120481013,436.1721,23.58396,83.71433,86.90501,587.88,10.79141
2.779998,S,2.779998,0.3932311,-0.278244,0.3675467,-0.06643122,720.7257,116.9094,16.07336,-2.926634,109.9031,130.1319,3.371459,162.058745026957,160.5205,22.27568,440.167784003979,437.7773,23.80672,83.74772,86.88728,592.2578,11.02836
2.789998,S,2.789998,0.3946894,-0.2379325,0.3673542,-0.05787653,720.5928,116.8826,16.18201,-2.568264,109.9021,130.2089,3.38446,162.025033173471,160.5161,22.06112,441.787230090355,439.3825,24.02733,83.78123,86.86994,596.6516,11.26753
2.799998,S,2.799998,0.3961476,-0.1978718,0.3671753,-0.0493952,720.4599,116.8559,16.29152,-2.207753,109.9011,130.2858,3.397451,161.99134848304,160.5116,21.84544,443.406357660934,440.9876,24.24578,83.81483,86.853,601.0614,11.50889
2.809998,S,2.809998,0.3976056,-0.1581212,0.3670097,-0.04099891,720.3271,116.8291,16.40189,-1.845671,109.9001,130.3626,3.410409,161.957645763299,160.5069,21.62901,445.025265184915,442.5927,24.46207,83.84845,86.83649,605.4873,11.75243
2.819998,S,2.819998,0.3990634,-0.1187449,0.3668572,-0.03269947,720.1945,116.8024,16.51315,-1.48261,109.8991,130.4391,3.423318,161.923976954743,160.502,21.4122,446.64385146652,444.1977,24.67619,83.882,86.82036,609.9293,11.99813
2.829998,S,2.829998,0.400521,-0.07980975,0.3667175,-0.02450948,720.0617,116.7757,16.62525,-1.119211,109.8981,130.5151,3.436152,161.890298162726,160.4968,21.19542,448.262215451877,445.8027,24.88814,83.91544,86.80463,614.3873,12.24595
2.839998,S,2.839998,0.4019785,-0.04137041,0.3665903,-0.01644185,719.9291,116.749,16.73822,-0.7561512,109.8972,130.5905,3.448894,161.856663727256,160.4913,20.97909,449.880258023001,447.4076,25.09793,83.94868,86.78928,618.8613,12.49588
2.849998,S,2.849998,0.4034357,-0.003492915,0.3664751,-0.00850686,719.7965,116.7222,16.85204,-0.3939991,109.8962,130.6653,3.461518,161.82311937627,160.4855,20.76358,451.498078808279,449.0125,25.30557,83.98168,86.77432,623.3514,12.74789
2.859998,S,2.859998,0.4048929,0.03376684,0.3663714,-0.0007169061,719.664,116.6955,16.9667,-0.0334383,109.8952,130.7392,3.474006,161.789616075835,160.4793,20.54931,453.115577976945,450.6173,25.51106,84.01437,86.75974,627.8576,13.00198
2.869998,S,2.869998,0.4063498,0.07035303,0.3662787,0.006940885,719.5314,116.6688,17.08218,0.3260176,109.8942,130.6801,3.464319,161.75615902753,160.4727,20.33636,454.732756989694,452.222,25.71442,84.04668,86.74554,632.3798,13.2581
2.879998,S,2.879998,0.4078065,0.1062023,0.3661965,0.0144874,719.399,116.6421,17.19848,0.6852505,109.8932,130.6089,3.452617,161.722739361476,160.4657,20.1247,456.34961755021,453.8266,25.91567,84.07854,86.73169,636.9181,13.51625
2.889998,S,2.889998,0.409263,0.1412568,0.3661243,0.02190826,719.2667,116.6154,17.31556,1.043488,109.8922,130.5393,3.441194,161.689507981514,160.4584,19.91479,457.966259647731,455.4312,26.11482,84.10989,86.71821,641.4724,13.77641
2.899998,S,2.899998,0.4107193,0.1754688,0.3660613,0.02918979,719.1343,116.5887,17.43342,1.399974,109.8912,130.4716,3.430066,161.656308481237,160.4506,19.70703,459.582585417127,457.0357,26.31189,84.14069,86.70508,646.0428,14.03854
2.909998,S,2.909998,0.4121754,0.2087834,0.3660069,0.03632034,719.002,116.562,17.55202,1.754028,109.8902,130.4057,3.419245,161.623179719266,160.4423,19.50181,461.198597883686,458.6401,26.50691,84.17087,86.69229,650.6292,14.30264
2.919998,S,2.919998,0.4136313,0.2411526,0.3659605,0.04328664,718.8698,116.5354,17.67136,2.104879,109.8892,130.3417,3.408746,161.590260390816,160.4336,19.29954,462.814299509841,460.2444,26.69991,84.20036,86.67986,655.2316,14.56867
2.929998,S,2.929998,0.415087,0.2725197,0.3659213,0.05007682,718.7376,116.5087,17.79137,2.451799,109.8882,130.2797,3.398581,161.557389484006,160.4243,19.10063,464.429692392606,461.8486,26.89091,84.22913,86.66775,659.8501,14.83662
2.939998,S,2.939998,0.4165426,0.3028454,0.3658884,0.05667703,718.6055,116.482,17.91205,2.793954,109.8872,130.2198,3.388768,161.524703189636,160.4145,18.9055,466.044880919029,463.4528,27.07996,84.2571,86.65595,664.4846,15.10648
2.949998,S,2.949998,0.417998,0.3320925,0.3658612,0.06307707,718.4733,116.4554,18.03336,3.130662,109.8862,130.1621,3.379313,161.492230885793,160.4042,18.71452,467.659671180495,465.0568,27.26711,84.28425,86.64449,669.1352,15.37821
2.959998,S,2.959998,0.4194531,0.3602112,0.3658387,0.06926713,718.3412,116.4287,18.15526,3.461254,109.8852,130.1066,3.370227,161.459798407904,160.3932,18.52803,469.274165422985,466.6607,27.45239,84.3105,86.63332,673.8018,15.65181
2.969998,S,2.969998,0.420908,0.3871695,0.3658203,0.07523472,718.2094,116.4021,18.27771,3.784905,109.8842,130.0533,3.361523,161.427736151017,160.3818,18.34645,470.888368889738,468.2645,27.63585,84.33583,86.62246,678.4844,15.92725
2.979998,S,2.979998,0.4223627,0.4129289,0.3658049,0.0809711,718.0775,116.3754,18.40068,4.100968,109.8832,130.0024,3.353205,161.3957657812,160.3697,18.1701,472.502287657744,469.8682,27.81755,84.36018,86.61188,683.1831,16.20452
2.989998,S,2.989998,0.4238173,0.4374634,0.3657918,0.08646613,717.9455,116.3488,18.52412,4.408705,109.8822,129.9539,3.345286,161.363912750093,160.3569,17.99936,474.115926825695,471.4718,27.99754,84.38351,86.60158,687.8978,16.48359
2.999998,S,2.999998,0.4252716,0.4607365,0.3657802,0.09171238,717.8137,116.3221,18.64801,4.707505,109.8812,129.9078,3.337767,161.332388103598,160.3436,17.8345,475.729193482759,473.0752,28.17588,84.4058,86.59155,692.6286,16.76446
3.009998,S,3.009998,0.4267257,0.4827224,0.3657692,0.09670019,717.6819,116.2955,18.77229,4.996633,109.8802,129.8642,3.330662,161.301018070216,160.3296,17.67591,477.342194027935,474.6785,28.35264,84.42699,86.58177,697.3754,17.0471
3.019998,S,3.019998,0.4281796,0.5033979,0.3657581,0.1014223,717.5502,116.2689,18.89692,5.275454,109.8792,129.8231,3.323972,161.269913171365,160.315,17.52386,478.95483539268,476.2816,28.52788,84.44704,86.57224,702.1382,17.33151
3.029998,S,3.029998,0.4296333,0.522737,0.365746,0.1058718,717.4185,116.2423,19.02185,5.543355,109.8782,129.7845,3.317706,161.238989216274,160.2997,17.37866,480.567224416527,477.8846,28.70167,84.46594,86.56296,706.9171,17.61765
3.039998,S,3.039998,0.4310868,0.5407155,0.3657323,0.1100417,717.2869,116.2157,19.14707,5.799694,109.8772,129.7484,3.311865,161.208358439629,160.2838,17.2406,482.179367305281,479.4875,28.87407,84.48365,86.55389,711.7119,17.90553
3.049998,S,3.049998,0.4325402,0.5573267,0.3657162,0.113925,717.1553,116.189,19.27252,6.043825,109.8762,129.715,3.306457,161.17793524996,160.2672,17.10998,483.791074816422,481.0901,29.04517,84.50014,86.54504,716.5228,18.19513
3.059998,S,3.059998,0.4339933,0.5725509,0.3656972,0.1175189,717.0237,116.1624,19.39816,6.27531,109.8752,129.6841,3.301481,161.147721917718,160.2499,16.98699,485.402553070734,482.6926,29.21504,84.51538,86.53639,721.3497,18.48643
3.069998,S,3.069998,0.4354462,0.5863797,0.3656745,0.1208177,716.8922,116.1358,19.52396,6.49355,109.8742,129.6559,3.296942,161.117729586846,160.2319,16.8719,487.01371108068,484.2949,29.38376,84.52937,86.52793,726.1927,18.77942
3.079998,S,3.079998,0.4368989,0.5988029,0.3656476,0.1238184,716.7609,116.1093,19.64989,6.698084,109.8733,129.6303,3.292838,161.087961456622,160.2132,16.7649,488.624557307713,485.897,29.55141,84.54206,86.51966,731.0516,19.0741
3.089998,S,3.089998,0.4383514,0.6098108,0.3656161,0.1265173,716.6294,116.0827,19.77592,6.888419,109.8723,129.6073,3.289174,161.058423501784,160.1938,16.6662,490.235100017421,487.4989,29.71807,84.55345,86.51155,735.9266,19.37045
3.099998,S,3.099998,0.4398037,0.6194014,0.3655794,0.1289116,716.4981,116.0561,19.902,7.064076,109.8713,129.587,3.28595,161.029223984347,160.1738,16.57603,491.845349088899,489.1006,29.88383,84.56353,86.5036,740.8176,19.66846
3.109998,S,3.109998,0.4412558,0.627578,0.3655371,0.1309996,716.3669,116.0295,20.02811,7.224656,109.8703,129.5693,3.283166,161.000163350943,160.153,16.49452,493.455312994421,490.7021,30.04877,84.57227,86.4958,745.7247,19.96812
3.119998,S,3.119998,0.4427077,0.6343386,0.365489,0.1327815,716.2356,116.003,20.15424,7.369848,109.8693,129.5542,3.280819,160.9714400301,160.1316,16.42179,495.065001816338,492.3034,30.21299,84.57969,86.48812,750.6477,20.26943
3.129997,S,3.129997,0.4441595,0.6396871,0.3654347,0.1342561,716.1044,115.9764,20.28037,7.49927,109.8683,129.5417,3.278908,160.942860852913,160.1094,16.35801,496.674424428706,493.9045,30.37657,84.58575,86.48058,755.5867,20.57238
3.139997,S,3.139997,0.4456111,0.6436346,0.3653741,0.1354235,715.9733,115.9498,20.40645,7.612603,109.8673,129.5319,3.277431,160.914525202072,160.0865,16.30328,498.283590307018,495.5054,30.5396,84.59047,86.47314,760.5418,20.87696
3.149997,S,3.149997,0.4470626,0.6461869,0.3653069,0.1362856,715.8422,115.9233,20.53249,7.709631,109.8663,129.5246,3.276386,160.886431342854,160.0629,16.25767,499.892410486494,497.106,30.70218,84.59384,86.4658,765.5129,21.18317
3.159997,S,3.159997,0.4485138,0.647359,0.3652331,0.1368436,715.7112,115.8967,20.65848,7.790104,109.8653,129.5199,3.275769,160.858580019679,160.0386,16.22126,501.500992670819,498.7064,30.86439,84.59586,86.45854,770.4999,21.491
3.169997,S,3.169997,0.4499648,0.6471643,0.3651527,0.1371005,715.5801,115.8702,20.78439,7.853851,109.8643,129.5177,3.275576,160.830970462066,160.0136,16.1941,503.109248489174,500.3065,31.02633,84.59653,86.45136,775.503,21.80046
3.179997,S,3.179997,0.4514157,0.6456249,0.3650657,0.1370589,715.4492,115.8437,20.91023,7.900723,109.8633,129.5181,3.275801,160.803602457852,159.9879,16.17623,504.717286239019,501.9064,31.18809,84.59588,86.44425,780.522,22.11153
3.189997,S,3.189997,0.4528664,0.642754,0.3649722,0.1367239,715.3184,115.8171,21.036,7.930672,109.8623,129.5209,3.27644,160.77646934599,159.9615,16.16761,506.325017537838,503.506,31.34977,84.59389,86.43719,785.5571,22.42422
3.199997,S,3.199997,0.4543169,0.6385812,0.3648723,0.1360983,715.1876,115.7906,21.16168,7.943555,109.8613,129.5262,3.277486,160.749474632574,159.9343,16.16828,507.932450626008,505.1053,31.51145,84.59059,86.43018,790.6081,22.73852
3.209997,S,3.209997,0.4557673,0.6331234,0.3647663,0.1351888,715.0568,115.7641,21.2873,7.939452,109.8603,129.5339,3.278933,160.722809841154,159.9065,16.17816,509.539595949444,506.7043,31.67323,84.58599,86.42319,795.6751,23.05445
3.219997,S,3.219997,0.4572174,0.6264111,0.3646545,0.1339997,714.926,115.7376,21.41285,7.918298,109.8593,129.544,3.280775,160.696278164656,159.8779,16.19725,511.146562588406,508.3031,31.8352,84.5801,86.41623,800.7581,23.37199
3.229997,S,3.229997,0.4586675,0.6184747,0.364537,0.1325377,714.7954,115.7111,21.53836,7.880186,109.8583,129.5563,3.283004,160.66997175936,159.8486,16.22544,512.753260530255,509.9016,31.99745,84.57295,86.40927,805.8571,23.69115
3.239997,S,3.239997,0.4601174,0.6093461,0.3644142,0.13081,714.6647,115.6846,21.66382,7.825239,109.8573,129.571,3.285609,160.643886798501,159.8186,16.26264,514.359700205772,511.4998,32.16008,84.56456,86.40231,810.9721,24.01194
3.249997,S,3.249997,0.4615672,0.5990599,0.3642866,0.1288243,714.5341,115.6581,21.78927,7.753632,109.8563,129.5878,3.288582,160.618017857969,159.7879,16.30873,515.965890033392,513.0977,32.32317,84.55495,86.39535,816.1031,24.33435
3.259997,S,3.259997,0.4630168,0.5876462,0.3641546,0.1265885,714.4036,115.6316,21.91471,7.665554,109.8553,129.6068,3.291917,160.592358832526,159.7565,16.36357,517.57183863008,514.6953,32.4868,84.54414,86.38837,821.2501,24.6584
3.269997,S,3.269997,0.4644663,0.57515,0.3640186,0.12411,714.2731,115.6051,22.04018,7.561164,109.8543,129.6279,3.295603,160.567005374301,159.7245,16.42703,519.177456572534,516.2925,32.65107,84.53217,86.38136,826.413,24.98409
3.279997,S,3.279997,0.4659155,0.5616118,0.3638791,0.1213993,714.1427,115.5786,22.16568,7.440841,109.8533,129.6511,3.299624,160.541749741481,159.6917,16.49892,520.782852120312,517.8894,32.81606,84.51908,86.3743,831.5919,25.31143
