Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
21.6704,S,21.6704,1.007161,0.008638743,0.5397289,0.001594366,0,94.28994,62.34291,0.1839731,107.264,136.1134,4.808234,-53.241686951931,-53.10759,-3.776389,1030.42566819864,1010.577,179.2689,78.74459,79.9408,23238.36,3130.022
21.6804,S,21.6804,1.006687,0.008639282,0.5390008,0.001595435,0,94.28994,62.17284,0.1838426,107.264,136.1091,4.807509,-53.1838499058451,-53.05025,-3.767342,1029.89851467672,1010.047,179.2312,78.74088,79.9377,23248.46,3131.814
21.6904,S,21.6904,1.006214,0.008648777,0.5382743,0.001596289,0,94.28994,62.0034,0.1836871,107.264,136.1047,4.806784,-53.1262341864744,-52.99313,-3.758315,1029.37138633631,1009.517,179.1936,78.73718,79.93459,23258.56,3133.606
21.7004,S,21.7004,1.005741,0.008650278,0.5375478,0.001598799,0,94.28994,61.83424,0.1837223,107.264,136.1004,4.806059,-53.0687043829744,-52.93609,-3.749368,1028.84526092042,1008.988,179.1561,78.73347,79.93148,23268.65,3135.398
21.7104,S,21.7104,1.005269,0.008660747,0.5368228,0.00159983,0,94.28994,61.66571,0.1835873,107.264,136.0961,4.805337,-53.0113926480801,-52.87927,-3.740395,1028.31916071273,1008.459,179.1187,78.72977,79.92838,23278.73,3137.189
21.7204,S,21.7204,1.004797,0.008662715,0.5360978,0.001602522,0,94.28994,61.49755,0.1836429,107.264,136.0917,4.80461,-52.9542067127901,-52.82257,-3.731502,1027.79406641436,1007.931,179.0814,78.72605,79.92526,23288.81,3138.98
21.7304,S,21.7304,1.004325,0.008674158,0.5353729,0.001603642,0,94.28994,61.3298,0.183518,107.264,136.0874,4.80389,-52.89716803951,-52.76602,-3.722569,1027.26899436654,1007.403,179.0442,78.72234,79.92214,23298.89,3140.771
21.7404,S,21.7404,1.003854,0.008683753,0.5346494,0.001606515,0,94.28994,61.16255,0.1835938,107.264,136.083,4.803165,-52.8402860614636,-52.70962,-3.71373,1026.74492524207,1006.876,179.0071,78.71862,79.91902,23308.96,3142.561
21.7504,S,21.7504,1.003384,0.008690492,0.5339276,0.001609047,0,94.28994,60.99588,0.1836299,107.264,136.0787,4.802443,-52.7836051589416,-52.65342,-3.704907,1026.22086344964,1006.349,178.97,78.7149,79.9159,23319.02,3144.351
21.7604,S,21.7604,1.002913,0.00869537,0.5332042,0.001611051,0,94.28994,60.8294,0.1836059,107.264,136.0744,4.801721,-52.727003384894,-52.5973,-3.696068,1025.69780456824,1005.823,178.933,78.71117,79.91277,23329.08,3146.141
21.7704,S,21.7704,1.002444,0.008692379,0.5324839,0.001612708,0,94.28994,60.66371,0.1835423,107.264,136.07,4.801001,-52.6706633153897,-52.54144,-3.687256,1025.17575157402,1005.298,178.8961,78.70744,79.90965,23339.13,3147.93
21.7804,S,21.7804,1.001975,0.008697536,0.5317636,0.001612906,0,94.28994,60.49849,0.1833127,107.264,136.0658,4.800287,-52.6144810692773,-52.48574,-3.678412,1024.65372086697,1004.773,178.8593,78.70372,79.90652,23349.18,3149.719
21.7904,S,21.7904,1.001506,0.008701646,0.5310432,0.001614616,0,94.28994,60.33357,0.1832554,107.264,136.0614,4.799567,-52.5584039979328,-52.43014,-3.669639,1024.13269604832,1004.249,178.8226,78.69999,79.9034,23359.22,3151.507
21.8004,S,21.8004,1.001039,0.008708421,0.5303261,0.00161613,0,94.28994,60.16942,0.1831755,107.264,136.0571,4.798852,-52.5025990216132,-52.37481,-3.660899,1023.61169354164,1003.725,178.786,78.69625,79.90025,23369.26,3153.295
21.8104,S,21.8104,1.000571,0.008712802,0.5296073,0.001618141,0,94.28994,60.00539,0.1831519,107.264,136.0528,4.798135,-52.4468161876377,-52.3195,-3.652184,1023.09169692454,1003.202,178.7495,78.69251,79.89712,23379.29,3155.083
21.8204,S,21.8204,1.000104,0.008727526,0.5288901,0.001619707,0,94.28994,59.84201,0.1830778,107.264,136.0485,4.797418,-52.3912641479543,-52.26442,-3.643482,1022.57172563935,1002.679,178.7131,78.68878,79.89397,23389.32,3156.87
21.8304,S,21.8304,0.9996375,0.008733519,0.5281737,0.001623197,0,94.28994,59.67902,0.1832211,107.264,136.0442,4.796701,-52.3358388655157,-52.20946,-3.634875,1022.05275725074,1002.157,178.6768,78.68504,79.89083,23399.34,3158.657
21.8404,S,21.8404,0.9991716,0.00874265,0.5274582,0.001625064,0,94.28994,59.51655,0.1831804,107.264,136.0399,4.795986,-52.2806008549686,-52.15469,-3.626229,1021.53379324138,1001.635,178.6405,78.68129,79.88768,23409.35,3160.443
21.8504,S,21.8504,0.9987056,0.008749864,0.5267425,0.001627515,0,94.28994,59.35441,0.1832057,107.264,136.0356,4.795269,-52.2254657512528,-52.10002,-3.617622,1021.01583211405,1001.114,178.6043,78.67755,79.88454,23419.37,3162.229
21.8604,S,21.8604,0.9982405,0.008749999,0.5260283,0.00162961,0,94.28994,59.19284,0.1831909,107.264,136.0314,4.794557,-52.1705313704123,-52.04555,-3.609026,1020.4988798525,1000.594,178.5682,78.6738,79.88139,23429.37,3164.015
21.87041,S,21.87041,0.9977764,0.008758137,0.5253156,0.001630385,0,94.28994,59.0319,0.1830276,107.264,136.0271,4.793848,-52.1158159397227,-51.9913,-3.600416,1019.9819469662,1000.074,178.5322,78.67005,79.87824,23439.37,3165.801
21.88041,S,21.88041,0.9973122,0.008762562,0.5246027,0.001632652,0,94.28994,58.87119,0.1830316,107.264,136.0228,4.793135,-52.0611751385575,-51.93712,-3.591869,1019.465630761,999.5546,178.4963,78.66629,79.87508,23449.37,3167.586
21.89041,S,21.89041,0.9968486,0.008768926,0.5238908,0.001634228,0,94.28994,58.711,0.1829582,107.264,136.0186,4.792423,-52.0067046494428,-51.88311,-3.583326,1018.94992223799,999.0358,178.4605,78.66254,79.87193,23459.36,3169.371
21.90041,S,21.90041,0.9963856,0.008774538,0.5231798,0.001636164,0,94.28994,58.55127,0.1829249,107.264,136.0143,4.791714,-51.952406471373,-51.82927,-3.574816,1018.43471133917,998.5175,178.4247,78.65878,79.86877,23469.34,3171.155
21.91041,S,21.91041,0.9959229,0.008776259,0.5224692,0.001637962,0,94.28994,58.39199,0.1828762,107.264,136.0101,4.791004,-51.8982494338676,-51.77557,-3.566321,1017.92011412143,997.9998,178.389,78.65501,79.86561,23479.32,3172.939
21.92041,S,21.92041,0.9954608,0.008780585,0.5217596,0.001639031,0,94.28994,58.23318,0.1827462,107.264,136.0058,4.7903,-51.8442523916733,-51.72203,-3.557825,1017.40602653723,997.4826,178.3534,78.65125,79.86244,23489.3,3174.723
21.93041,S,21.93041,0.9949992,0.008790045,0.5210508,0.001640588,0,94.28994,58.0748,0.1826705,107.264,136.0016,4.78959,-51.790407977265,-51.66864,-3.549366,1016.89245760629,996.9659,178.3179,78.64749,79.85928,23499.27,3176.506
21.94041,S,21.94041,0.9945379,0.008795445,0.5203425,0.001643104,0,94.28994,57.91682,0.1827015,107.264,135.9973,4.788883,-51.7366975319431,-51.61538,-3.540963,1016.37940132568,996.4497,178.2825,78.64372,79.8561,23509.23,3178.289
21.95041,S,21.95041,0.9940771,0.008803614,0.5196349,0.001644863,0,94.28994,57.75932,0.1826482,107.264,135.9931,4.788176,-51.6831470096565,-51.56228,-3.532558,1015.86695573821,995.9341,178.2472,78.63995,79.85293,23519.19,3180.072
21.96041,S,21.96041,0.9936169,0.008810328,0.5189282,0.00164714,0,94.28994,57.60227,0.1826522,107.264,135.9888,4.787469,-51.6297591456718,-51.50934,-3.524191,1015.35500776404,995.419,178.2119,78.63618,79.84975,23529.14,3181.854
21.97041,S,21.97041,0.9931571,0.008813654,0.5182222,0.001649143,0,94.28994,57.44569,0.1826258,107.264,135.9846,4.786765,-51.5765322978954,-51.45656,-3.515838,1014.84357244258,994.9044,178.1767,78.6324,79.84658,23539.09,3183.636
21.98041,S,21.98041,0.9926978,0.008820582,0.517517,0.001650514,0,94.28994,57.28949,0.1825292,107.264,135.9804,4.78606,-51.523425198112,-51.4039,-3.507479,1014.33275082353,994.3904,178.1416,78.62862,79.84339,23549.04,3185.418
21.99041,S,21.99041,0.992239,0.008830269,0.5168124,0.001652559,0,94.28994,57.13377,0.1825071,107.264,135.9762,4.785358,-51.4704814981418,-51.3514,-3.499169,1013.82244186641,993.8769,178.1066,78.62485,79.84021,23558.98,3187.199
22.00041,S,22.00041,0.9917806,0.00884424,0.5161086,0.001655122,0,94.28994,56.97846,0.182542,107.264,135.972,4.784654,-51.417690600908,-51.29905,-3.490899,1013.31264858895,993.3639,178.0717,78.62107,79.83703,23568.91,3188.98
22.01041,S,22.01041,0.9913226,0.008854818,0.5154054,0.001658489,0,94.28994,56.8236,0.1826652,107.264,135.9677,4.783947,-51.3650332236429,-51.24683,-3.482679,1012.80336798523,992.8514,178.0369,78.61729,79.83384,23578.84,3190.76
22.02041,S,22.02041,0.9908652,0.008868996,0.5147031,0.001661221,0,94.28994,56.66919,0.182718,107.264,135.9635,4.783245,-51.3125458790643,-51.19478,-3.474459,1012.29460307497,992.3394,178.0022,78.6135,79.83064,23588.76,3192.541
22.03041,S,22.03041,0.9904081,0.008880847,0.5140013,0.001664631,0,94.28994,56.51517,0.1828449,107.264,135.9593,4.782541,-51.2601817290102,-51.14285,-3.466284,1011.78643078289,991.828,177.9675,78.60972,79.82745,23598.68,3194.321
22.04041,S,22.04041,0.9899516,0.008890145,0.5133003,0.001667605,0,94.28994,56.36165,0.1829234,107.264,135.9551,4.781839,-51.2079879493922,-51.09109,-3.458114,1011.27877418353,991.3171,177.9329,78.60593,79.82426,23608.59,3196.1
22.05041,S,22.05041,0.9894955,0.008902189,0.5126,0.0016701,0,94.28994,56.20847,0.1829489,107.264,135.9509,4.781137,-51.1559143199067,-51.03945,-3.449944,1010.77163026697,990.8067,177.8984,78.60213,79.82105,23618.5,3197.879
22.06041,S,22.06041,0.9890399,0.008917662,0.5119005,0.001673112,0,94.28994,56.05577,0.1830309,107.264,135.9467,4.780437,-51.103993739303,-50.98796,-3.441818,1010.26499903808,990.2968,177.864,78.59835,79.81785,23628.4,3199.658
22.07041,S,22.07041,0.9885848,0.008929897,0.5112018,0.001676771,0,94.28994,55.90353,0.1831832,107.264,135.9424,4.779736,-51.0522363115422,-50.93663,-3.433738,1009.75898154368,989.7875,177.8297,78.59455,79.81464,23638.3,3201.437
22.08041,S,22.08041,0.9881301,0.008940464,0.5105036,0.001679822,0,94.28994,55.75166,0.1832682,107.264,135.9382,4.779036,-51.0006085361606,-50.88543,-3.425651,1009.25336060069,989.2786,177.7954,78.59075,79.81145,23648.2,3203.215
22.09041,S,22.09041,0.9876758,0.008954616,0.5098062,0.00168256,0,94.28994,55.60021,0.1833189,107.264,135.9341,4.778337,-50.949121536513,-50.83437,-3.417574,1008.74835339133,988.7703,177.7612,78.58695,79.80824,23658.08,3204.992
22.10041,S,22.10041,0.9872221,0.00896536,0.5091096,0.001685975,0,94.28994,55.44926,0.183443,107.264,135.9299,4.777637,-50.8978079258391,-50.78348,-3.409547,1008.24385887855,988.2625,177.7271,78.58315,79.80502,23667.97,3206.77
22.11041,S,22.11041,0.9867688,0.008980375,0.5084137,0.00168875,0,94.28994,55.29866,0.1834968,107.264,135.9257,4.776941,-50.8466039492919,-50.7327,-3.401512,1007.73988009095,987.7552,177.6931,78.57935,79.8018,23677.84,3208.547
22.12041,S,22.12041,0.9863159,0.008991292,0.5077183,0.001692329,0,94.28994,55.1485,0.1836376,107.264,135.9215,4.776241,-50.7955635090334,-50.68208,-3.393529,1007.23641401162,987.2484,177.6592,78.57553,79.79858,23687.72,3210.324
22.13041,S,22.13041,0.9858636,0.009001372,0.5070239,0.001695139,0,94.28994,54.99877,0.1836944,107.264,135.9173,4.775547,-50.7446628368214,-50.6316,-3.385541,1006.73344551669,986.7421,177.6253,78.57172,79.79536,23697.58,3212.1
22.14041,S,22.14041,0.9854115,0.009014867,0.5063298,0.001697791,0,94.28994,54.84945,0.1837339,107.264,135.9131,4.774853,-50.6939030038297,-50.58126,-3.377564,1006.23098972975,986.2363,177.5915,78.56791,79.79214,23707.45,3213.876
22.15041,S,22.15041,0.9849601,0.009024946,0.5056369,0.001701089,0,94.28994,54.70052,0.1838426,107.264,135.909,4.774156,-50.6432860069524,-50.53106,-3.369628,1005.72904665561,985.731,177.5578,78.56409,79.78892,23717.3,3215.652
22.16041,S,22.16041,0.9845089,0.00903929,0.5049442,0.001703743,0,94.28994,54.55204,0.1838817,107.264,135.9048,4.773464,-50.5928192918039,-50.48101,-3.361695,1005.22761932785,985.2262,177.5242,78.56027,79.78569,23727.16,3217.427
22.17041,S,22.17041,0.9840583,0.00905721,0.5042524,0.001707205,0,94.28994,54.40393,0.1840073,107.264,135.9007,4.77277,-50.5424656702711,-50.43107,-3.353806,1004.72670775429,984.7219,177.4907,78.55646,79.78246,23737,3219.202
22.18041,S,22.18041,0.9836081,0.009066432,0.5035613,0.001711343,0,94.28994,54.25627,0.1842052,107.264,135.8965,4.772073,-50.4922653771006,-50.38128,-3.345966,1004.2262876968,984.2181,177.4572,78.55264,79.77923,23746.85,3220.977
22.19041,S,22.19041,0.9831583,0.009079222,0.5028708,0.001713839,0,94.28994,54.10894,0.1842257,107.264,135.8923,4.771384,-50.4421920938676,-50.33162,-3.338079,1003.72638339313,983.7148,177.4238,78.54881,79.77599,23756.68,3222.751
22.20041,S,22.20041,0.982709,0.009089442,0.5021811,0.001717011,0,94.28994,53.96212,0.1843187,107.264,135.8882,4.770692,-50.3922821816294,-50.28212,-3.330242,1003.22699485107,983.212,177.3905,78.54498,79.77275,23766.52,3224.526
22.21041,S,22.21041,0.9822601,0.009102375,0.5014919,0.001719698,0,94.28994,53.81564,0.1843591,107.264,135.884,4.77,-50.342492484346,-50.23274,-3.322406,1002.72811904468,982.7097,177.3573,78.54115,79.76952,23776.34,3226.299
22.22041,S,22.22041,0.9818118,0.009120263,0.5008037,0.001722899,0,94.28994,53.66962,0.1844544,107.264,135.8799,4.769311,-50.2928554443171,-50.18351,-3.314609,1002.22975901351,982.2079,177.3242,78.53732,79.76626,23786.16,3228.073
22.23041,S,22.23041,0.9813637,0.009130289,0.5001159,0.001727041,0,94.28994,53.52399,0.1846498,107.264,135.8757,4.76862,-50.2433522171593,-50.13441,-3.306868,1001.73179551412,981.7065,177.2911,78.53348,79.76302,23795.98,3229.846
22.24041,S,22.24041,0.9809161,0.009143021,0.4994287,0.001729695,0,94.28994,53.37871,0.1846854,107.264,135.8716,4.767931,-50.1939764815179,-50.08544,-3.299087,1001.23434475738,981.2056,177.2581,78.52963,79.75977,23805.79,3231.619
22.25041,S,22.25041,0.9804689,0.009159313,0.4987423,0.001732862,0,94.28994,53.23386,0.1847756,107.264,135.8675,4.767244,-50.1447434154481,-50.03661,-3.291345,1000.73750778411,980.7053,177.2252,78.52579,79.75652,23815.6,3233.391
22.26041,S,22.26041,0.9800223,0.009173566,0.4980567,0.001736707,0,94.28994,53.08942,0.1849375,107.264,135.8634,4.766554,-50.0956436235518,-49.98791,-3.283651,1000.24108556547,980.2054,177.1924,78.52195,79.75327,23825.4,3235.163
22.27041,S,22.27041,0.9795759,0.009186239,0.4973715,0.001740166,0,94.28994,52.94533,0.1850576,107.264,135.8592,4.765865,-50.0466738889762,-49.93934,-3.275956,999.745160906879,979.706,177.1596,78.5181,79.75001,23835.2,3236.935
22.28041,S,22.28041,0.9791301,0.009195475,0.4966872,0.001743328,0,94.28994,52.8017,0.1851456,107.264,135.8551,4.765181,-49.9978550878483,-49.89092,-3.268274,999.249749001959,979.2071,177.1269,78.51425,79.74675,23844.99,3238.706
22.29041,S,22.29041,0.9786847,0.009208105,0.4960035,0.001745837,0,94.28994,52.65844,0.1851641,107.264,135.851,4.764497,-49.9491561094776,-49.84262,-3.260587,998.754849855455,978.7087,177.0943,78.5104,79.74348,23854.78,3240.477
22.30042,S,22.30042,0.9782397,0.009217457,0.4953204,0.001748992,0,94.28994,52.51556,0.1852506,107.264,135.8469,4.763811,-49.9005999798295,-49.79446,-3.252942,998.260466514921,978.2108,177.0618,78.50655,79.74022,23864.56,3242.248
22.31042,S,22.31042,0.9777952,0.009225748,0.4946381,0.001751527,0,94.28994,52.37307,0.185271,107.264,135.8428,4.763129,-49.8521737179107,-49.74643,-3.245293,997.76657768138,977.7134,177.0293,78.50269,79.73695,23874.34,3244.019
22.32042,S,22.32042,0.9773511,0.009238984,0.4939564,0.001753859,0,94.28994,52.23101,0.1852698,107.264,135.8387,4.762447,-49.8038983911114,-49.69855,-3.237657,997.273106666352,977.2164,176.9969,78.49883,79.73368,23884.11,3245.789
22.33042,S,22.33042,0.9769074,0.00924948,0.4932754,0.001757133,0,94.28994,52.0893,0.1853677,107.264,135.8346,4.761763,-49.7557366159293,-49.65078,-3.230073,996.780050435798,976.7198,176.9646,78.49496,79.73041,23893.88,3247.558
22.34042,S,22.34042,0.976464,0.009262822,0.4925948,0.001759887,0,94.28994,51.94794,0.1854104,107.264,135.8305,4.761082,-49.7076947948413,-49.60313,-3.222486,996.287608017633,976.2238,176.9324,78.4911,79.72713,23903.64,3249.328
22.35042,S,22.35042,0.9760212,0.009273422,0.4919152,0.001763184,0,94.28994,51.80704,0.1855099,107.264,135.8264,4.7604,-49.6598058469852,-49.55563,-3.214942,995.795678382901,975.7283,176.9003,78.48722,79.72385,23913.4,3251.097
22.36042,S,22.36042,0.9755788,0.009282243,0.4912361,0.00176596,0,94.28994,51.66652,0.1855542,107.264,135.8223,4.759718,-49.6120470264834,-49.50826,-3.207398,995.30414525959,975.2332,176.8682,78.48335,79.72057,23923.15,3252.866
22.37042,S,22.37042,0.9751367,0.00929601,0.4905576,0.001768398,0,94.28994,51.52633,0.1855627,107.264,135.8183,4.759039,-49.5644085513037,-49.46101,-3.199857,994.813127969572,974.7386,176.8362,78.47948,79.71729,23932.9,3254.634
22.38042,S,22.38042,0.9746951,0.009307894,0.4898798,0.00177178,0,94.28994,51.38659,0.18567,107.264,135.8142,4.75836,-49.516923778386,-49.41391,-3.192372,994.322528539862,974.2444,176.8043,78.47559,79.714,23942.64,3256.403
22.39042,S,22.39042,0.9742538,0.00932316,0.4892024,0.001774804,0,94.28994,51.24717,0.1857392,107.264,135.8101,4.757681,-49.4695393879931,-49.36691,-3.18489,993.832441909716,973.7507,176.7725,78.47172,79.71071,23952.38,3258.17
22.40042,S,22.40042,0.9738131,0.009330508,0.488526,0.001778475,0,94.28994,51.10817,0.1858755,107.264,135.806,4.757002,-49.4222979996854,-49.32005,-3.177453,993.342751788168,973.2574,176.7407,78.46783,79.70742,23962.11,3259.938
22.41042,S,22.41042,0.9733726,0.009341235,0.4878499,0.001780636,0,94.28994,50.96948,0.1858537,107.264,135.802,4.756326,-49.3751739964208,-49.27331,-3.169973,992.853574466086,972.7646,176.709,78.46394,79.70412,23971.84,3261.705
22.42042,S,22.42042,0.9729326,0.009349371,0.4871746,0.001783443,0,94.28994,50.83122,0.1858992,107.264,135.7979,4.75565,-49.3281931860552,-49.22671,-3.162541,992.364913003124,972.2723,176.6774,78.46005,79.70082,23981.56,3263.472
22.43042,S,22.43042,0.9724931,0.009354996,0.4865001,0.001785755,0,94.28994,50.69334,0.1858928,107.264,135.7939,4.754976,-49.2813425066676,-49.18024,-3.155109,991.87674601504,971.7805,176.6458,78.45615,79.69753,23991.28,3265.239
22.44042,S,22.44042,0.9720539,0.009365561,0.485826,0.001787589,0,94.28994,50.55581,0.1858364,107.264,135.7898,4.754302,-49.2346119821049,-49.13389,-3.147677,991.389094887265,971.2892,176.6143,78.45226,79.69422,24000.99,3267.005
22.45042,S,22.45042,0.9716153,0.009373375,0.4851529,0.001790367,0,94.28994,50.41871,0.1858781,107.264,135.7858,4.753628,-49.1880249584307,-49.08768,-3.140298,990.901858598288,970.7983,176.5829,78.44836,79.69092,24010.7,3268.771
22.46042,S,22.46042,0.9711769,0.009384716,0.48448,0.00179262,0,94.28994,50.28189,0.1858649,107.264,135.7818,4.752954,-49.1415278927184,-49.04156,-3.132915,990.415138185731,970.3079,176.5516,78.44447,79.68761,24020.4,3270.537
22.47042,S,22.47042,0.9707391,0.009393305,0.4838081,0.001795548,0,94.28994,50.14556,0.1859216,107.264,135.7777,4.75228,-49.095213852978,-48.99562,-3.125579,989.928930597232,969.818,176.5204,78.44056,79.6843,24030.1,3272.302
22.48042,S,22.48042,0.9703017,0.009400778,0.4831368,0.00179795,0,94.28994,50.00954,0.1859234,107.264,135.7737,4.751608,-49.0489898977235,-48.94977,-3.118241,989.443119503778,969.3285,176.4892,78.43665,79.68098,24039.79,3274.067
22.49042,S,22.49042,0.9698645,0.009405652,0.4824659,0.00180014,0,94.28994,49.87387,0.1859031,107.264,135.7697,4.75094,-49.0028966477926,-48.90405,-3.110912,988.957824296259,968.8395,176.4581,78.43274,79.67767,24049.48,3275.832
22.50042,S,22.50042,0.9694279,0.009414602,0.4817958,0.001801832,0,94.28994,49.7386,0.1858313,107.264,135.7656,4.750268,-48.9569337237433,-48.85846,-3.103586,988.4729439549,968.3509,176.4271,78.42883,79.67435,24059.16,3277.596
22.51042,S,22.51042,0.9689916,0.009424004,0.4811262,0.001804305,0,94.28994,49.60366,0.1858399,107.264,135.7616,4.749599,-48.9110837004069,-48.81298,-3.096303,987.988463167617,967.8627,176.3961,78.42491,79.67103,24068.84,3279.36
22.52042,S,22.52042,0.9685556,0.009429227,0.4804571,0.001806867,0,94.28994,49.4691,0.1858574,107.264,135.7576,4.74893,-48.8653650752606,-48.76763,-3.08904,987.504495215327,967.375,176.3652,78.42099,79.6677,24078.52,3281.124
22.53042,S,22.53042,0.9681202,0.009437809,0.479789,0.001808626,0,94.28994,49.33487,0.1857921,107.264,135.7536,4.748262,-48.8197659724244,-48.7224,-3.081767,987.02104010264,966.8878,176.3344,78.41707,79.66438,24088.18,3282.888
22.54042,S,22.54042,0.9676851,0.00943858,0.4791212,0.001811031,0,94.28994,49.20108,0.1857932,107.264,135.7496,4.747595,-48.7743096988616,-48.67731,-3.074537,986.538082497959,966.4011,176.3036,78.41314,79.66105,24097.85,3284.651
22.55042,S,22.55042,0.9672505,0.009444131,0.4784543,0.001811936,0,94.28994,49.0676,0.1856404,107.264,135.7456,4.746929,-48.7289612702939,-48.63233,-3.06727,986.05553977438,965.9148,176.2729,78.40921,79.65771,24107.51,3286.414
22.56042,S,22.56042,0.9668163,0.00945375,0.477788,0.00181376,0,94.28994,48.93447,0.1855815,107.264,135.7416,4.746265,-48.6837360855102,-48.58747,-3.060052,985.573411940632,965.4289,176.2423,78.40529,79.65438,24117.16,3288.177
22.57042,S,22.57042,0.9663823,0.009461635,0.4771219,0.001816365,0,94.28994,48.80174,0.1856028,107.264,135.7376,4.745596,-48.6386439264295,-48.54274,-3.05288,985.091803100767,964.9435,176.2118,78.40135,79.65105,24126.81,3289.939
22.58042,S,22.58042,0.9659489,0.009472718,0.4764569,0.001818638,0,94.28994,48.66935,0.1855897,107.264,135.7336,4.744933,-48.5936623789114,-48.49812,-3.045715,984.610606098199,964.4585,176.1814,78.39742,79.64771,24136.46,3291.701
22.59042,S,22.59042,0.9655158,0.009477409,0.4757922,0.001821526,0,94.28994,48.53728,0.185639,107.264,135.7296,4.744267,-48.5487831534948,-48.4536,-3.038584,984.12980864906,963.9739,176.151,78.39348,79.64436,24146.1,3293.462
22.60042,S,22.60042,0.9650831,0.009484734,0.4751283,0.001823186,0,94.28994,48.40559,0.1855631,107.264,135.7256,4.743603,-48.5040527711488,-48.40923,-3.031433,983.649524064207,963.4898,176.1207,78.38953,79.64101,24155.73,3295.224
22.61042,S,22.61042,0.9646508,0.009496281,0.4744649,0.001825352,0,94.28994,48.27425,0.1855386,107.264,135.7217,4.742939,-48.4594345640918,-48.36497,-3.024314,983.169755422648,963.0062,176.0905,78.3856,79.63766,24165.36,3296.985
22.62042,S,22.62042,0.9642188,0.009500553,0.473802,0.001828333,0,94.28994,48.14329,0.1855969,107.264,135.7177,4.742275,-48.4149393797099,-48.32083,-3.017241,982.690383255995,962.523,176.0603,78.38165,79.63431,24174.99,3298.746
22.63042,S,22.63042,0.9637873,0.009508888,0.4731398,0.001829912,0,94.28994,48.01263,0.1855123,107.264,135.7137,4.741614,-48.3705623547483,-48.27681,-3.010136,982.211426013428,962.0402,176.0302,78.3777,79.63096,24184.61,3300.506
22.64042,S,22.64042,0.9633562,0.009521442,0.4724783,0.001832275,0,94.28994,47.88236,0.1855073,107.264,135.7097,4.740953,-48.326298305082,-48.2329,-3.003076,981.73298472616,961.5579,176.0002,78.37375,79.62759,24194.22,3302.266
22.65042,S,22.65042,0.9629255,0.009526714,0.4718174,0.001835452,0,94.28994,47.75242,0.1855844,107.264,135.7058,4.740289,-48.2821572023022,-48.18911,-2.996061,981.254939908284,961.076,175.9702,78.3698,79.62424,24203.83,3304.026
22.66042,S,22.66042,0.9624951,0.00953692,0.471157,0.001837226,0,94.28994,47.62285,0.1855194,107.264,135.7018,4.73963,-48.2381442470033,-48.14545,-2.989014,980.777313107144,960.5945,175.9403,78.36584,79.62087,24213.44,3305.786
22.67042,S,22.67042,0.962065,0.009542918,0.470497,0.001839953,0,94.28994,47.49355,0.1855504,107.264,135.6978,4.738969,-48.1942144348582,-48.10187,-2.982014,980.300199194685,960.1135,175.9105,78.36188,79.61752,24223.04,3307.545
22.68042,S,22.68042,0.9616355,0.00955442,0.469838,0.001841866,0,94.28994,47.36472,0.1854993,107.264,135.6939,4.73831,-48.1504543708746,-48.05846,-2.975009,979.823500236069,959.6329,175.8808,78.35792,79.61414,24232.64,3309.304
22.69042,S,22.69042,0.9612063,0.009564892,0.4691794,0.001844845,0,94.28994,47.23615,0.1855552,107.264,135.6899,4.737652,-48.1067776867244,-48.01513,-2.968055,979.347200826463,959.1527,175.8511,78.35396,79.61077,24242.23,3311.062
22.70042,S,22.70042,0.9607775,0.009572593,0.4685214,0.001847625,0,94.28994,47.10792,0.1855907,107.264,135.686,4.73699,-48.063211541818,-47.97191,-2.961107,978.871414314336,958.673,175.8215,78.34999,79.6074,24251.81,3312.821
22.71042,S,22.71042,0.960349,0.009584507,0.4678639,0.00184987,0,94.28994,46.98009,0.1855725,107.264,135.682,4.736334,-48.0197957385927,-47.92884,-2.954163,978.396045853826,958.1937,175.792,78.34602,79.60402,24261.4,3314.579
22.72042,S,22.72042,0.959921,0.009595799,0.4672073,0.001852931,0,94.28994,46.85252,0.1856354,107.264,135.6781,4.735676,-47.9764626232029,-47.88585,-2.947259,977.921070770165,957.7148,175.7625,78.34205,79.60065,24270.97,3316.337
22.73042,S,22.73042,0.9594932,0.00960447,0.4665509,0.001855873,0,94.28994,46.72534,0.1856864,107.264,135.6741,4.735017,-47.9332603755971,-47.84299,-2.940367,977.446513745163,957.2363,175.7331,78.33807,79.59725,24280.54,3318.094
22.74043,S,22.74043,0.9590659,0.009618075,0.4658952,0.001858308,0,94.28994,46.5985,0.1856863,107.264,135.6702,4.734361,-47.8901685432516,-47.80024,-2.933479,976.972472721584,956.7583,175.7038,78.3341,79.59386,24290.11,3319.851
22.75043,S,22.75043,0.958639,0.009623647,0.4652402,0.0018617,0,94.28994,46.47199,0.1857815,107.264,135.6662,4.733702,-47.8471997393279,-47.75761,-2.926638,976.498828154901,956.2807,175.6745,78.33012,79.59048,24299.68,3321.608
