Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
27.54053,S,27.54053,0.767654,0.01918579,0.3968271,0.003916607,0,94.28994,21.28682,0.2098866,107.9004,132.918,4.169603,-39.2917833065309,-39.25939,-1.595159,768.926544427333,746.9596,160.4762,76.2908,77.87493,28259.44,4009.09
27.55054,S,27.55054,0.7672944,0.01921423,0.3968317,0.003922858,0,94.28994,21.2599,0.2099532,107.9004,132.9179,4.169592,-39.2826085948984,-39.25026,-1.593872,768.541488125876,746.5671,160.4603,76.28503,77.86991,28266.9,4010.695
27.56054,S,27.56054,0.7669349,0.01924631,0.3968364,0.003928678,0,94.28994,21.23301,0.2099962,107.9004,132.9179,4.169582,-39.2734536042934,-39.24115,-1.592578,768.156536826668,746.1747,160.4444,76.27927,77.86488,28274.36,4012.299
27.57054,S,27.57054,0.7665753,0.01927738,0.396841,0.003935244,0,94.28994,21.20615,0.2100785,107.9004,132.9178,4.169569,-39.2642992433203,-39.23204,-1.591299,767.771593398365,745.7823,160.4285,76.2735,77.85986,28281.82,4013.904
27.58054,S,27.58054,0.7662158,0.0193042,0.3968456,0.0039416,0,94.28994,21.17932,0.2101491,107.9004,132.9177,4.169559,-39.2551647249474,-39.22295,-1.590016,767.386852119911,745.3901,160.4126,76.26772,77.85483,28289.27,4015.508
27.59054,S,27.59054,0.7658564,0.01933574,0.3968503,0.003947087,0,94.28994,21.15252,0.2101729,107.9004,132.9177,4.169549,-39.246039693392,-39.21387,-1.58872,767.002118726425,744.9979,160.3967,76.26195,77.84979,28296.72,4017.112
27.60054,S,27.60054,0.7654971,0.01936413,0.396855,0.003953542,0,94.28994,21.12576,0.2102477,107.9004,132.9176,4.169539,-39.2369253633421,-39.2048,-1.587441,766.617587487232,744.6059,160.3808,76.25616,77.84475,28304.17,4018.716
27.61054,S,27.61054,0.7651379,0.01939043,0.3968596,0.003959349,0,94.28994,21.09902,0.2102875,107.9004,132.9175,4.169529,-39.2278106500988,-39.19573,-1.586152,766.233064147104,744.2139,160.3649,76.25037,77.83971,28311.61,4020.32
27.62054,S,27.62054,0.7647786,0.01941356,0.3968642,0.003964731,0,94.28994,21.07232,0.2103043,107.9004,132.9175,4.169521,-39.2187256511075,-39.18669,-1.584856,765.848742965721,743.8221,160.349,76.24457,77.83466,28319.04,4021.923
27.63054,S,27.63054,0.7644195,0.01944922,0.3968689,0.003969464,0,94.28994,21.04565,0.2102865,107.9004,132.9174,4.169511,-39.209640270283,-39.17765,-1.58355,765.464455140668,743.4303,160.3332,76.23877,77.82961,28326.48,4023.527
27.64054,S,27.64054,0.7640604,0.01948172,0.3968735,0.003976761,0,94.28994,21.01901,0.2104038,107.9004,132.9174,4.169498,-39.200566800916,-39.16862,-1.582291,765.080268744662,743.0386,160.3174,76.23296,77.82455,28333.91,4025.13
27.65054,S,27.65054,0.7637014,0.01951217,0.3968781,0.00398341,0,94.28994,20.9924,0.2104862,107.9004,132.9173,4.169488,-39.1915029000221,-39.1596,-1.581021,764.696191053366,742.647,160.3016,76.22715,77.81949,28341.33,4026.733
27.66054,S,27.66054,0.7633424,0.01953838,0.3968827,0.003989642,0,94.28994,20.96582,0.2105462,107.9004,132.9172,4.169478,-39.182448769993,-39.15059,-1.579745,764.312214797469,742.2555,160.2858,76.22133,77.81442,28348.76,4028.336
27.67054,S,27.67054,0.7629836,0.01957048,0.3968874,0.003995004,0,94.28994,20.93927,0.2105596,107.9004,132.9172,4.169468,-39.1734040486427,-39.14159,-1.578454,763.92834725869,741.8641,160.27,76.21552,77.80935,28356.17,4029.939
27.68054,S,27.68054,0.7626247,0.01959834,0.396892,0.004001573,0,94.28994,20.91276,0.2106363,107.9004,132.9171,4.169458,-39.1643702673565,-39.1326,-1.577186,763.544581161678,741.4728,160.2542,76.20969,77.80428,28363.59,4031.541
27.69054,S,27.69054,0.762266,0.01962637,0.3968967,0.004007273,0,94.28994,20.88627,0.2106666,107.9004,132.9171,4.169447,-39.1553558870598,-39.12363,-1.575903,763.160826687357,741.0815,160.2384,76.20386,77.79919,28371,4033.144
27.70054,S,27.70054,0.7619073,0.01965795,0.3969012,0.004013008,0,94.28994,20.85981,0.2106984,107.9004,132.917,4.169437,-39.1463416088718,-39.11466,-1.574622,762.777199183377,740.6903,160.2227,76.19801,77.79411,28378.4,4034.746
27.71054,S,27.71054,0.7615486,0.01969215,0.3969059,0.004019469,0,94.28994,20.83339,0.2107679,107.9004,132.9169,4.169427,-39.1373479391084,-39.10571,-1.573356,762.393773902676,740.2993,160.207,76.19218,77.78901,28385.81,4036.348
27.72054,S,27.72054,0.7611902,0.01972543,0.3969105,0.004026468,0,94.28994,20.807,0.2108648,107.9004,132.9169,4.169415,-39.1283546920593,-39.09676,-1.5721,762.010356643632,739.9083,160.1913,76.18633,77.78391,28393.21,4037.95
27.73054,S,27.73054,0.7608316,0.01975451,0.3969151,0.004033279,0,94.28994,20.78063,0.2109514,107.9004,132.9168,4.169402,-39.1193713369691,-39.08782,-1.570841,761.627141612459,739.5175,160.1756,76.18047,77.77882,28400.6,4039.552
27.74054,S,27.74054,0.7604732,0.01978268,0.3969198,0.004039227,0,94.28994,20.75431,0.2109924,107.9004,132.9167,4.169392,-39.1104074647115,-39.0789,-1.569569,761.243934617358,739.1267,160.1599,76.17461,77.77371,28407.99,4041.154
27.75054,S,27.75054,0.7601148,0.01980775,0.3969244,0.004044992,0,94.28994,20.72801,0.2110232,107.9004,132.9167,4.169382,-39.101443493442,-39.06998,-1.568294,760.860832762602,738.736,160.1442,76.16875,77.7686,28415.38,4042.755
27.76054,S,27.76054,0.7597566,0.01983765,0.396929,0.004050121,0,94.28994,20.70173,0.2110205,107.9004,132.9166,4.169374,-39.0924991267184,-39.06108,-1.567009,760.477836052961,738.3454,160.1285,76.16288,77.76349,28422.76,4044.356
27.77054,S,27.77054,0.7593983,0.01986447,0.3969336,0.004056241,0,94.28994,20.6755,0.211069,107.9004,132.9165,4.169363,-39.0835654950602,-39.05219,-1.565742,760.094944493212,737.9549,160.1128,76.15701,77.75837,28430.14,4045.958
27.78054,S,27.78054,0.7590401,0.01989601,0.3969382,0.004061726,0,94.28994,20.64929,0.211084,107.9004,132.9165,4.169353,-39.0746414761841,-39.04331,-1.564465,759.712183690739,737.5645,160.0972,76.15112,77.75325,28437.51,4047.559
27.79054,S,27.79054,0.758682,0.01992558,0.3969428,0.004068181,0,94.28994,20.62312,0.211149,107.9004,132.9164,4.169343,-39.0657282312572,-39.03444,-1.563207,759.329528069131,737.1742,160.0816,76.14524,77.74812,28444.88,4049.16
27.80054,S,27.80054,0.758324,0.01996,0.3969474,0.004074232,0,94.28994,20.59697,0.2111924,107.9004,132.9164,4.169333,-39.0568247592101,-39.02558,-1.561943,758.946876892854,736.7839,160.066,76.13935,77.74298,28452.25,4050.76
27.81054,S,27.81054,0.757966,0.01999247,0.3969521,0.004081275,0,94.28994,20.57085,0.2112867,107.9004,132.9163,4.169321,-39.047921987768,-39.01672,-1.560696,758.564334571084,736.3937,160.0504,76.13345,77.73784,28459.62,4052.361
27.82054,S,27.82054,0.7576081,0.02002188,0.3969567,0.004087919,0,94.28994,20.54476,0.2113597,107.9004,132.9162,4.169308,-39.0390390210048,-39.00788,-1.559444,758.181897449611,736.0036,160.0348,76.12756,77.7327,28466.97,4053.961
27.83054,S,27.83054,0.7572501,0.02004821,0.3969613,0.004093937,0,94.28994,20.51871,0.2114,107.9004,132.9162,4.169298,-39.0301656676938,-38.99905,-1.558182,757.799561868098,735.6136,160.0192,76.12164,77.72755,28474.33,4055.562
27.84054,S,27.84054,0.7568923,0.02007943,0.3969659,0.004099324,0,94.28994,20.49268,0.2114071,107.9004,132.9161,4.16929,-39.0213019285749,-38.99023,-1.55691,757.417335160206,735.2237,160.0036,76.11574,77.7224,28481.68,4057.162
27.85054,S,27.85054,0.7565345,0.0201076,0.3969705,0.004105714,0,94.28994,20.46669,0.2114656,107.9004,132.916,4.169277,-39.0124489209116,-38.98142,-1.555656,757.035213667147,734.8339,159.988,76.10983,77.71725,28489.03,4058.762
27.86054,S,27.86054,0.7561768,0.02014057,0.3969751,0.004111479,0,94.28994,20.44072,0.2114913,107.9004,132.916,4.16927,-39.0036055276184,-38.97262,-1.554392,756.653219412493,734.4442,159.9725,76.1039,77.71208,28496.37,4060.362
27.87054,S,27.87054,0.7558192,0.02017049,0.3969797,0.004118224,0,94.28994,20.41479,0.211567,107.9004,132.9159,4.169257,-38.9947729044869,-38.96383,-1.553147,756.271330400861,734.0546,159.957,76.09797,77.70691,28503.71,4061.961
27.88054,S,27.88054,0.7554616,0.02019849,0.3969843,0.004124346,0,94.28994,20.38889,0.2116102,107.9004,132.9158,4.169247,-38.9859499356621,-38.95505,-1.551893,755.889546637139,733.6651,159.9415,76.09203,77.70174,28511.05,4063.561
27.89054,S,27.89054,0.7551042,0.02023251,0.3969889,0.004130075,0,94.28994,20.36301,0.2116327,107.9004,132.9158,4.169237,-38.9771367013769,-38.94628,-1.550632,755.507771068896,733.2756,159.926,76.0861,77.69656,28518.38,4065.16
27.90054,S,27.90054,0.7547467,0.02026352,0.3969935,0.004137037,0,94.28994,20.33717,0.2117179,107.9004,132.9157,4.169224,-38.9683343552024,-38.93752,-1.549393,755.126104439329,732.8862,159.9105,76.08016,77.69138,28525.71,4066.759
27.91054,S,27.91054,0.7543893,0.02029261,0.3969981,0.004143383,0,94.28994,20.31135,0.211771,107.9004,132.9156,4.169214,-38.9595316717055,-38.92876,-1.548145,754.744539402981,732.4969,159.895,76.07421,77.6862,28533.03,4068.358
27.92054,S,27.92054,0.7540321,0.02031757,0.3970027,0.004149336,0,94.28994,20.28557,0.2118036,107.9004,132.9156,4.169203,-38.9507587469972,-38.92003,-1.546891,754.363079639183,732.1077,159.8795,76.06825,77.68102,28540.35,4069.957
27.93054,S,27.93054,0.7536747,0.02034746,0.3970073,0.004154443,0,94.28994,20.25982,0.2117926,107.9004,132.9155,4.169196,-38.9419852877088,-38.9113,-1.545623,753.981725152857,731.7186,159.864,76.0623,77.67581,28547.67,4071.556
27.94054,S,27.94054,0.7533176,0.02038334,0.3970118,0.004160561,0,94.28994,20.23409,0.2118326,107.9004,132.9155,4.169183,-38.9332325881114,-38.90259,-1.544374,753.600501723934,731.3296,159.8486,76.05634,77.67062,28554.98,4073.155
27.95054,S,27.95054,0.7529605,0.02041623,0.3970164,0.004167903,0,94.28994,20.2084,0.2119345,107.9004,132.9154,4.169173,-38.9244807419664,-38.89388,-1.543146,753.219383604048,730.9407,159.8332,76.05037,77.66541,28562.29,4074.753
27.96054,S,27.96054,0.7526034,0.02044611,0.397021,0.004174632,0,94.28994,20.18273,0.2120045,107.9004,132.9153,4.16916,-38.9157385909673,-38.88518,-1.54191,752.83827007324,730.5518,159.8178,76.04439,77.66019,28569.6,4076.351
27.97054,S,27.97054,0.7522464,0.02047524,0.3970256,0.004180746,0,94.28994,20.15709,0.2120428,107.9004,132.9153,4.16915,-38.907006056506,-38.87649,-1.540664,752.457265550162,730.163,159.8024,76.03841,77.65498,28576.9,4077.949
27.98055,S,27.98055,0.7518894,0.0205071,0.3970302,0.004186708,0,94.28994,20.13149,0.212073,107.9004,132.9152,4.16914,-38.8982834954962,-38.86781,-1.539417,752.076463390703,729.7744,159.787,76.03242,77.64977,28584.19,4079.547
27.99055,S,27.99055,0.7515326,0.02053822,0.3970348,0.004193227,0,94.28994,20.10593,0.2121309,107.9004,132.9151,4.169127,-38.8895713035724,-38.85914,-1.538179,751.695669528106,729.3858,159.7716,76.02644,77.64454,28591.49,4081.145
28.00055,S,28.00055,0.7511758,0.02056524,0.3970394,0.004199596,0,94.28994,20.08037,0.2121806,107.9004,132.9151,4.169117,-38.8808690848597,-38.85048,-1.53694,751.314977313036,728.9973,159.7562,76.02044,77.63931,28598.78,4082.743
28.01055,S,28.01055,0.750819,0.02059153,0.3970439,0.004205124,0,94.28994,20.05486,0.2121874,107.9004,132.915,4.169107,-38.8721863575866,-38.84184,-1.535688,750.934394131871,728.6089,159.7408,76.01443,77.63408,28606.06,4084.34
28.02055,S,28.02055,0.7504622,0.02062168,0.3970485,0.004210504,0,94.28994,20.02938,0.2121865,107.9004,132.915,4.169099,-38.8635035726368,-38.8332,-1.534434,750.553916299704,728.2206,159.7254,76.00843,77.62885,28613.34,4085.938
28.03055,S,28.03055,0.7501056,0.02065791,0.3970531,0.004216675,0,94.28994,20.00392,0.2122249,107.9004,132.9149,4.169089,-38.8548413853978,-38.82458,-1.533195,750.173468976561,727.8323,159.7101,76.00242,77.6236,28620.62,4087.535
28.04055,S,28.04055,0.749749,0.02069118,0.3970577,0.004224089,0,94.28994,19.97849,0.2123253,107.9004,132.9148,4.169076,-38.8461700942961,-38.81595,-1.531978,749.793127036306,727.4441,159.6948,75.9964,77.61835,28627.9,4089.132
28.05055,S,28.05055,0.7493924,0.02072264,0.3970623,0.004230897,0,94.28994,19.95309,0.2123946,107.9004,132.9147,4.169064,-38.8375184132509,-38.80734,-1.530751,749.412894183263,727.056,159.6795,75.99038,77.61309,28635.17,4090.729
28.06055,S,28.06055,0.749036,0.02075114,0.3970668,0.004237334,0,94.28994,19.92772,0.2124448,107.9004,132.9147,4.169054,-38.8288765477313,-38.79874,-1.529519,749.032763025504,726.668,159.6642,75.98434,77.60783,28642.44,4092.325
28.07055,S,28.07055,0.7486795,0.02078241,0.3970714,0.004243167,0,94.28994,19.90238,0.2124642,107.9004,132.9146,4.169043,-38.820254332898,-38.79016,-1.528278,748.652834277414,726.2802,159.6489,75.97832,77.60257,28649.7,4093.922
28.08055,S,28.08055,0.7483233,0.02081412,0.397076,0.004249564,0,94.28994,19.87708,0.2125115,107.9004,132.9146,4.169031,-38.8116326111747,-38.78158,-1.527049,748.27291762224,725.8924,159.6336,75.97227,77.5973,28656.96,4095.518
28.09055,S,28.09055,0.7479669,0.02084405,0.3970805,0.004256055,0,94.28994,19.8518,0.2125628,107.9004,132.9145,4.16902,-38.8030209021476,-38.77301,-1.52582,747.893005666383,725.5046,159.6183,75.96623,77.59203,28664.21,4097.115
28.10055,S,28.10055,0.7476107,0.02087898,0.3970851,0.004262178,0,94.28994,19.82655,0.2125954,107.9004,132.9144,4.16901,-38.7944190486604,-38.76445,-1.524587,747.513225078772,725.1169,159.6031,75.96018,77.58675,28671.47,4098.711
28.11055,S,28.11055,0.7472546,0.020911,0.3970897,0.004269328,0,94.28994,19.80132,0.2126786,107.9004,132.9144,4.168997,-38.7858279151082,-38.7559,-1.523372,747.133549936697,724.7293,159.5879,75.95412,77.58146,28678.71,4100.307
28.12055,S,28.12055,0.7468984,0.02094465,0.3970942,0.00427588,0,94.28994,19.77613,0.2127316,107.9004,132.9143,4.168987,-38.7772464797051,-38.74736,-1.522149,746.754073533735,724.3419,159.5727,75.94807,77.57617,28685.96,4101.903
28.13055,S,28.13055,0.7465425,0.02097881,0.3970988,0.004282767,0,94.28994,19.75097,0.2128006,107.9004,132.9142,4.168974,-38.7686752530398,-38.73883,-1.520931,746.37460929394,723.9545,159.5575,75.942,77.57088,28693.2,4103.499
28.14055,S,28.14055,0.7461864,0.02101121,0.3971034,0.004289757,0,94.28994,19.72584,0.2128742,107.9004,132.9141,4.168962,-38.760114195603,-38.73031,-1.519717,745.995250515062,723.5672,159.5423,75.93593,77.56558,28700.44,4105.094
28.15055,S,28.15055,0.7458305,0.0210407,0.397108,0.004296386,0,94.28994,19.70073,0.2129292,107.9004,132.9141,4.168952,-38.7515629153072,-38.7218,-1.518497,745.615997202241,723.18,159.5271,75.92985,77.56028,28707.67,4106.689
28.16055,S,28.16055,0.7454746,0.02106958,0.3971125,0.004302421,0,94.28994,19.67566,0.2129544,107.9004,132.914,4.168941,-38.7430212951162,-38.7133,-1.517268,745.236752372276,722.7928,159.5119,75.92376,77.55498,28714.9,4108.285
28.17055,S,28.17055,0.7451188,0.0211001,0.397117,0.00430833,0,94.28994,19.65061,0.212973,107.9004,132.914,4.168931,-38.7344996411448,-38.70482,-1.516038,744.857710009614,722.4058,159.4967,75.91768,77.54966,28722.12,4109.88
28.18055,S,28.18055,0.7447631,0.02113572,0.3971216,0.004314578,0,94.28994,19.6256,0.2130079,107.9004,132.9139,4.168921,-38.7259783208824,-38.69634,-1.514816,744.478795446888,722.0189,159.4816,75.91158,77.54434,28729.34,4111.475
28.19055,S,28.19055,0.7444075,0.02117188,0.3971262,0.004321866,0,94.28994,19.60061,0.2130935,107.9004,132.9138,4.168909,-38.717467717084,-38.68787,-1.513612,744.099893130631,721.632,159.4665,75.90549,77.53901,28736.56,4113.069
28.20055,S,28.20055,0.7440519,0.02120518,0.3971307,0.004329267,0,94.28994,19.57565,0.2131841,107.9004,132.9137,4.168896,-38.7089672034297,-38.67941,-1.51241,743.721092610729,721.2452,159.4514,75.89938,77.53368,28743.77,4114.664
28.21055,S,28.21055,0.7436962,0.02123446,0.3971353,0.004336082,0,94.28994,19.55072,0.2132453,107.9004,132.9137,4.168883,-38.7004663579149,-38.67095,-1.511199,743.342397612125,720.8585,159.4363,75.89326,77.52835,28750.98,4116.258
28.22055,S,28.22055,0.7433408,0.02126999,0.3971398,0.004342074,0,94.28994,19.52582,0.2132654,107.9004,132.9136,4.168873,-38.6919850488532,-38.66251,-1.509976,742.96381186611,720.4719,159.4212,75.88715,77.52302,28758.19,4117.853
28.23055,S,28.23055,0.7429854,0.02130267,0.3971444,0.004349346,0,94.28994,19.50095,0.213348,107.9004,132.9135,4.16886,-38.6835145718364,-38.65408,-1.508774,742.585327927325,720.0854,159.4061,75.88103,77.51768,28765.39,4119.447
28.24055,S,28.24055,0.74263,0.02133479,0.397149,0.004356034,0,94.28994,19.47611,0.2134014,107.9004,132.9135,4.16885,-38.6750537950459,-38.64566,-1.507564,742.206856287321,719.6989,159.391,75.87491,77.51233,28772.58,4121.041
28.25055,S,28.25055,0.7422746,0.02136176,0.3971535,0.004362606,0,94.28994,19.4513,0.2134486,107.9004,132.9134,4.168837,-38.6666029917694,-38.63725,-1.506353,741.82858343188,719.3126,159.3759,75.86877,77.50697,28779.78,4122.634
28.26055,S,28.26055,0.7419195,0.02139734,0.397158,0.004368125,0,94.28994,19.42651,0.2134438,107.9004,132.9133,4.168829,-38.6581615780986,-38.62885,-1.505126,741.450345288806,718.9263,159.3609,75.86263,77.50161,28786.97,4124.228
28.27055,S,28.27055,0.7415642,0.02143124,0.3971626,0.004375407,0,94.28994,19.40175,0.2135246,107.9004,132.9133,4.168817,-38.649731345103,-38.62046,-1.503929,741.072115766458,718.54,159.3459,75.85648,77.49624,28794.15,4125.822
28.28055,S,28.28055,0.741209,0.02146799,0.3971671,0.004382345,0,94.28994,19.37703,0.2135881,107.9004,132.9132,4.168804,-38.6413109685526,-38.61208,-1.502728,740.694088791805,718.1539,159.3309,75.85033,77.49088,28801.33,4127.415
28.29055,S,28.29055,0.740854,0.02150306,0.3971716,0.004389864,0,94.28994,19.35233,0.2136794,107.9004,132.9131,4.168791,-38.6328909615796,-38.6037,-1.501536,740.316070453731,717.7678,159.3159,75.84418,77.4855,28808.51,4129.008
28.30055,S,28.30055,0.7404988,0.02153531,0.3971762,0.004397043,0,94.28994,19.32765,0.2137535,107.9004,132.913,4.168779,-38.62449080352,-38.59534,-1.50034,739.93825466865,717.3819,159.3009,75.83802,77.48013,28815.69,4130.602
28.31055,S,28.31055,0.7401439,0.02156706,0.3971807,0.004403643,0,94.28994,19.30301,0.2137989,107.9004,132.913,4.168768,-38.6161003081399,-38.58699,-1.499135,739.560447536039,716.996,159.2859,75.83186,77.47473,28822.86,4132.194
28.32055,S,28.32055,0.739789,0.02159484,0.3971853,0.004410141,0,94.28994,19.2784,0.2138388,107.9004,132.9129,4.168756,-38.6077098328106,-38.57864,-1.49793,739.182746015448,716.6102,159.2709,75.82568,77.46935,28830.02,4133.787
28.33055,S,28.33055,0.7394341,0.02162895,0.3971898,0.004415825,0,94.28994,19.25381,0.2138389,107.9004,132.9128,4.168746,-38.5993388584189,-38.57031,-1.496712,738.805150112195,716.2245,159.2559,75.8195,77.46396,28837.18,4135.38
28.34055,S,28.34055,0.7390794,0.02166599,0.3971944,0.004422807,0,94.28994,19.22926,0.2139014,107.9004,132.9128,4.168736,-38.590978788538,-38.56199,-1.495517,738.427682303085,715.8389,159.241,75.81332,77.45855,28844.34,4136.972
28.35055,S,28.35055,0.7387246,0.02170254,0.3971989,0.004430386,0,94.28994,19.20473,0.2139922,107.9004,132.9127,4.168723,-38.582619125652,-38.55367,-1.494332,738.050323888094,715.4534,159.2261,75.80714,77.45315,28851.5,4138.564
28.36055,S,28.36055,0.73837,0.02173631,0.3972034,0.004437867,0,94.28994,19.18023,0.2140775,107.9004,132.9126,4.168707,-38.5742694358158,-38.54536,-1.493146,737.673067380477,715.068,159.2112,75.80094,77.44774,28858.65,4140.157
28.37055,S,28.37055,0.7380155,0.02176961,0.3972079,0.004444779,0,94.28994,19.15577,0.2141349,107.9004,132.9126,4.168697,-38.5659394408486,-38.53707,-1.491952,737.295823347966,714.6826,159.1963,75.79474,77.44232,28865.79,4141.749
28.38055,S,28.38055,0.7376608,0.02180015,0.3972124,0.004451594,0,94.28994,19.13132,0.2141871,107.9004,132.9125,4.168684,-38.5576194581391,-38.52879,-1.490758,736.918681235703,714.2973,159.1814,75.78853,77.4369,28872.94,4143.34
28.39055,S,28.39055,0.7373064,0.0218359,0.397217,0.004457844,0,94.28994,19.10691,0.2142115,107.9004,132.9124,4.168674,-38.549299147431,-38.52051,-1.489555,736.541648550828,713.9121,159.1665,75.78232,77.43148,28880.07,4144.932
28.40055,S,28.40055,0.7369518,0.02186889,0.3972215,0.00446516,0,94.28994,19.08252,0.2142868,107.9004,132.9123,4.168662,-38.5409895831859,-38.51224,-1.488371,736.164717793758,713.527,159.1516,75.77611,77.42605,28887.21,4146.524
28.41055,S,28.41055,0.7365975,0.02189909,0.397226,0.004471912,0,94.28994,19.05817,0.2143344,107.9004,132.9123,4.168652,-38.5326996760386,-38.50399,-1.487178,735.787896478094,713.142,159.1367,75.76988,77.42062,28894.34,4148.115
28.42056,S,28.42056,0.7362432,0.02192772,0.3972306,0.004478092,0,94.28994,19.03384,0.2143542,107.9004,132.9122,4.168639,-38.5244094801222,-38.49574,-1.485977,735.411177097811,712.7571,159.1218,75.76366,77.41518,28901.47,4149.707
28.43056,S,28.43056,0.735889,0.02195591,0.3972351,0.004483952,0,94.28994,19.00954,0.2143581,107.9004,132.9121,4.168629,-38.5161391353298,-38.48751,-1.484772,735.034470256139,712.3722,159.1069,75.75742,77.40974,28908.59,4151.298
28.44056,S,28.44056,0.7355347,0.02198827,0.3972396,0.004489721,0,94.28994,18.98527,0.2143573,107.9004,132.9121,4.168621,-38.5078787650067,-38.47929,-1.483566,734.657891692443,711.9874,159.0921,75.75117,77.40429,28915.71,4152.889
28.45056,S,28.45056,0.7351806,0.02202589,0.3972441,0.004496343,0,94.28994,18.96102,0.2143969,107.9004,132.912,4.168608,-38.4996189927319,-38.47107,-1.482375,734.281418863367,711.6027,159.0773,75.74493,77.39883,28922.82,4154.479
28.46056,S,28.46056,0.7348265,0.02206195,0.3972486,0.004504043,0,94.28994,18.93681,0.2144873,107.9004,132.9119,4.168596,-38.4913699640167,-38.46286,-1.481203,733.905051774372,711.2181,159.0625,75.73869,77.39337,28929.94,4156.07
28.47056,S,28.47056,0.7344725,0.0220941,0.3972531,0.004511423,0,94.28994,18.91261,0.2145618,107.9004,132.9119,4.168583,-38.4831207235474,-38.45465,-1.480025,733.528790430928,710.8336,159.0477,75.73243,77.38791,28937.04,4157.661
28.48056,S,28.48056,0.7341186,0.02212469,0.3972577,0.004518002,0,94.28994,18.88846,0.2145978,107.9004,132.9118,4.16857,-38.474901057388,-38.44647,-1.478836,733.152634838507,710.4492,159.0329,75.72617,77.38244,28944.15,4159.251
28.49056,S,28.49056,0.7337647,0.02215492,0.3972622,0.004524264,0,94.28994,18.86433,0.2146181,107.9004,132.9117,4.16856,-38.4666812574148,-38.43829,-1.477643,732.776488101994,710.0648,159.0181,75.71989,77.37696,28951.25,4160.841
28.50056,S,28.50056,0.7334108,0.02218361,0.3972667,0.004530451,0,94.28994,18.84022,0.2146345,107.9004,132.9117,4.16855,-38.4584714701053,-38.43012,-1.47645,732.400447132912,709.6805,159.0033,75.71362,77.37148,28958.35,4162.432
28.51056,S,28.51056,0.733057,0.02221523,0.3972712,0.004536322,0,94.28994,18.81614,0.2146354,107.9004,132.9116,4.16854,-38.450271542027,-38.42196,-1.475253,732.024511936764,709.2963,158.9885,75.70734,77.366,28965.44,4164.021
28.52056,S,28.52056,0.7327033,0.02225461,0.3972757,0.004542794,0,94.28994,18.7921,0.2146645,107.9004,132.9115,4.16853,-38.4420820103237,-38.41381,-1.474066,731.648708939685,708.9122,158.9738,75.70106,77.3605,28972.53,4165.611
28.53056,S,28.53056,0.7323496,0.02229247,0.3972802,0.004550853,0,94.28994,18.76808,0.2147679,107.9004,132.9115,4.168514,-38.433893494865,-38.40566,-1.472905,731.272914859711,708.5281,158.9591,75.69476,77.355,28979.62,4167.201
28.54056,S,28.54056,0.7319959,0.02232649,0.3972847,0.004558604,0,94.28994,18.74407,0.2148561,107.9004,132.9114,4.168501,-38.4257247919284,-38.39753,-1.471739,730.897222819912,708.1441,158.9444,75.68847,77.3495,28986.7,4168.791
28.55056,S,28.55056,0.7316424,0.02236016,0.3972892,0.004565564,0,94.28994,18.72011,0.2149065,107.9004,132.9113,4.168489,-38.4175557251756,-38.3894,-1.470563,730.521640379502,707.7602,158.9297,75.68217,77.34399,28993.78,4170.38
28.56056,S,28.56056,0.7312889,0.02238998,0.3972937,0.004572456,0,94.28994,18.69617,0.2149532,107.9004,132.9112,4.168478,-38.4094066632104,-38.38129,-1.469387,730.146159987126,707.3764,158.915,75.67585,77.33849,29000.85,4171.969
28.57056,S,28.57056,0.7309354,0.02241948,0.3972982,0.00457856,0,94.28994,18.67226,0.2149624,107.9004,132.9112,4.168468,-38.4012571619212,-38.37318,-1.468199,729.770789208552,706.9927,158.9003,75.66953,77.33297,29007.92,4173.558
28.58056,S,28.58056,0.7305821,0.02245432,0.3973027,0.004584596,0,94.28994,18.64838,0.214968,107.9004,132.9111,4.168458,-38.3931276660579,-38.36509,-1.467011,729.395427394098,706.609,158.8856,75.66322,77.32745,29014.99,4175.147
28.59056,S,28.59056,0.7302287,0.02248413,0.3973072,0.004591727,0,94.28994,18.62452,0.2150244,107.9004,132.911,4.168446,-38.3849988394633,-38.357,-1.46584,729.020264518244,706.2255,158.8709,75.65689,77.32192,29022.05,4176.736
28.60056,S,28.60056,0.7298754,0.02251602,0.3973117,0.00459783,0,94.28994,18.60069,0.2150322,107.9004,132.911,4.168436,-38.3768894833066,-38.34893,-1.464655,728.645114407394,705.842,158.8562,75.65056,77.31639,29029.11,4178.325
28.61056,S,28.61056,0.7295222,0.02255103,0.3973162,0.004604355,0,94.28994,18.57689,0.2150594,107.9004,132.9109,4.168423,-38.3687804141483,-38.34086,-1.463477,728.270092893646,705.4586,158.8416,75.64422,77.31085,29036.16,4179.913
28.62056,S,28.62056,0.729169,0.02258458,0.3973207,0.004611521,0,94.28994,18.55312,0.215116,107.9004,132.9108,4.16841,-38.3606917694689,-38.33281,-1.46231,727.895177267663,705.0753,158.827,75.63788,77.30531,29043.21,4181.501
