0.7299996, 0, 0, 46.3245, 9.392142, 0, 598.4357, -4725.118, -6.25, 0.01823969, 0.1523926, 35.67474, 4.311834, 3.308312, 141.7867
1.139999, -0.3031402, -0.1001868, 70.97364, 9.418473, 2.4373095762372032590741933070, 1642.63, -4758.181, -6.25, 0.01823969, 0.1523926, 59.16349, 3.989484, 3.297682, 143.1937
 
1.149999, -0.3039356, -0.1032182, 71.583, 9.418285, 2.3923043320100990521232608305, 1674.855, -4758.992, -6.25, 0.01823969, 0.1523926, 59.74284, 3.994184, 3.297423, 143.228
 
1.159999, -0.3045411, -0.1062575, 72.19268, 9.418096, 2.3473796608882490254914197223, 1707.404, -4759.801, -6.25, 0.01823969, 0.1523926, 60.32244, 3.998914, 3.297164, 143.2623
 
1.169999, -0.3049496, -0.1093029, 72.80274, 9.417909, 2.3025272989634219811972247139, 1740.278, -4760.612, -6.25, 0.01823969, 0.1523926, 60.9023, 4.003675, 3.296905, 143.2966
 
1.179999, -0.3051524, -0.1123524, 73.4145, 9.419055, 2.2577327843962133227731465852, 1773.476, -4761.424, -6.25, 0.01823969, 0.1523926, 61.48241, 4.008468, 3.296646, 143.3309
 
1.189999, -0.3051446, -0.115404, 74.02528, 9.418864, 2.2129857873013340527423787506, 1807.001, -4762.236, -6.25, 0.01823969, 0.1523926, 62.06279, 4.013295, 3.296386, 143.3653
 
1.199999, -0.3049161, -0.1184554, 74.63773, 9.420012, 2.1682759777934951736281146245, 1840.849, -4763.047, -6.25, 0.01823969, 0.1523926, 62.64339, 4.018157, 3.296127, 143.3996
 
1.209999, -0.3044627, -0.1215046, 75.24783, 9.418482, 2.1235950919644654874489089383, 1875.022, -4763.859, -6.25, 0.01823969, 0.1523926, 63.22423, 4.023057, 3.295868, 143.4339
 
1.219999, -0.3037723, -0.1245492, 75.86092, 9.419628, 2.0789389978601293952140390577, 1909.52, -4764.671, -6.25, 0.01823969, 0.1523926, 63.8053, 4.027993, 3.295609, 143.4682
 
1.229999, -0.3028406, -0.1275869, 76.47306, 9.419434, 2.0342965392043747796485538702, 1944.345, -4765.484, -6.25, 0.01823969, 0.1523926, 64.38664, 4.032968, 3.295349, 143.5025
 
1.239999, -0.3016577, -0.1306153, 77.0855, 9.41924, 1.9896580059050299831242551852, 1979.494, -4766.297, -6.25, 0.01823969, 0.1523926, 64.96819, 4.037984, 3.29509, 143.5368
 
1.249999, -0.3002147, -0.1336319, 77.69962, 9.420382, 1.9450244309506239053888236614, 2014.969, -4767.11, -6.25, 0.01823969, 0.1523926, 65.54999, 4.043041, 3.294831, 143.5712
 
1.259999, -0.2985057, -0.1366341, 78.31273, 9.420187, 1.9003852778581597030388587818, 2050.771, -4767.923, -6.25, 0.01823969, 0.1523926, 66.13203, 4.048141, 3.294571, 143.6055
 
1.269999, -0.2965209, -0.1396191, 78.92614, 9.419988, 1.8557376542597626547120281010, 2086.897, -4768.736, -6.25, 0.01823969, 0.1523926, 66.71429, 4.053283, 3.294312, 143.6398
 
1.279999, -0.2942525, -0.1425843, 79.53989, 9.41979, 1.8110817667531344084037521516, 2123.35, -4769.55, -6.25, 0.01823969, 0.1523926, 67.29676, 4.05847, 3.294053, 143.6741
 
1.289999, -0.2916902, -0.1455269, 80.15527, 9.42093, 1.7664126569933300473939903740, 2160.128, -4770.364, -6.25, 0.01823969, 0.1523926, 67.87947, 4.063701, 3.293794, 143.7084
 
1.299999, -0.2888287, -0.1484438, 80.76963, 9.420731, 1.7217278458078905421735981852, 2197.233, -4771.177, -6.25, 0.01823969, 0.1523926, 68.4624, 4.068979, 3.293534, 143.7427
 
1.309999, -0.2856572, -0.1513321, 81.38428, 9.420527, 1.6770263002082849270178371272, 2234.663, -4771.991, -6.25, 0.01823969, 0.1523926, 69.04554, 4.074302, 3.293275, 143.7771
 
1.319999, -0.2821687, -0.1541886, 81.99925, 9.420326, 1.6323115323555052631376480404, 2272.42, -4772.806, -6.25, 0.01823969, 0.1523926, 69.62891, 4.079673, 3.293016, 143.8114
 
1.329999, -0.2783515, -0.1570103, 82.61584, 9.421463, 1.5875787905023268756019310936, 2310.503, -4773.62, -6.25, 0.01823969, 0.1523926, 70.21249, 4.085091, 3.292757, 143.8457
 
1.339999, -0.2742024, -0.1597938, 83.23006, 9.419917, 1.5428328263959744393417861181, 2348.912, -4774.435, -6.25, 0.01823969, 0.1523926, 70.79627, 4.090556, 3.292497, 143.88
 
1.349999, -0.2697075, -0.1625358, 83.84725, 9.421053, 1.4980775653928660373066308145, 2387.647, -4775.25, -6.25, 0.01823969, 0.1523926, 71.38027, 4.09607, 3.292238, 143.9143
 
1.359999, -0.2648605, -0.1652329, 84.46474, 9.422191, 1.4533111481136455179965243984, 2426.71, -4776.065, -6.25, 0.01823969, 0.1523926, 71.96449, 4.101632, 3.291979, 143.9486
 
